	GSM4743729	GSM4743730	GSM4743731	GSM4743732	GSM4743733	GSM4743734	GSM4743735
Hsph1	4711	3056	2625	2957	3686	8500	2285
Htatip2	849	968	579	893	829	650	868
Htatsf1	3036	3171	2422	3054	2970	2901	2957
Htr1a	0	0	0	0	0	0	0
Htr1b	39	15	31	26	26	41	9
Htr1d	11	27	9	12	4	22	17
Htr1f	0	0	0	0	0	0	0
Htr2a	1	7	3	5	3	3	3
Htr2b	4	5	12	17	8	2	7
Htr2c	0	0	0	0	0	0	0
Htr3a	179	171	131	152	65	76	54
Htr3b	17	17	7	10	6	9	7
Htr4	1	2	3	4	0	0	2
Htr5a	6	4	4	4	2	1	1
Htr5b	1	0	3	1	2	2	4
Htr6	2	2	0	2	4	2	1
Htr7	1	0	1	2	0	0	2
Htra1	134	103	235	141	63	86	101
Htra2	640	708	536	709	570	594	621
Htra3	119	40	129	67	34	81	81
Htra4	8	10	7	6	6	3	10
Htt	3554	2913	4338	4130	4311	3911	3304
Hunk	156	201	196	260	184	135	225
Hus1	923	947	726	952	838	906	848
Hus1b	1	1	1	0	2	0	1
Huwe1	12716	11064	15759	15086	14850	13434	12351
Hvcn1	106	116	53	92	32	53	79
Hyal1	168	265	151	258	103	215	283
Hyal2	975	1343	763	1204	993	941	1212
Hyal3	165	220	143	195	164	144	191
Hyal4	0	0	0	0	0	0	0
Hyal5	0	0	0	0	0	0	0
Hyal6	0	0	0	0	0	0	0
Hydin	22	9	24	15	21	14	8
Hyi	743	862	675	901	682	859	758
Hykk	296	282	241	255	274	280	239
Hyls1	237	259	226	287	245	425	205
Hyou1	34330	37151	26316	39397	30448	32117	32239
Hypk	509	549	456	547	617	525	421
Hypm	0	0	0	0	1	0	0
I0C0044D17Rik	7	6	7	5	6	6	7
I830077J02Rik	57	27	40	34	30	33	40
I830127L07Rik	0	0	0	1	1	0	0
Iah1	1069	1360	763	1284	1254	848	1211
Iapp	1067198	1192679	782984	1125670	1181940	937428	1181522
Iars	3933	3453	3810	4405	4278	3740	4090
Iars2	3733	4341	3814	4812	4067	3527	4229
Iba57	641	727	557	704	720	644	762
Ibsp	0	0	1	0	0	0	0
Ibtk	4091	3841	3739	4668	3938	4524	3931
Ica1	4604	4764	3615	4609	4535	3557	4528
Ica1l	2006	2219	991	1603	1975	2108	1877
Icam1	177	166	122	187	89	62	124
Icam2	241	164	139	152	119	181	132
Icam4	13	14	16	14	12	16	19
Icam5	18	39	26	22	18	24	25
Ice1	2660	2904	2682	3368	2617	2995	2745
Ice2	498	622	573	722	581	625	499
Ick	532	776	659	771	543	611	579
Icmt	2354	2224	1897	2353	2100	2412	2269
Icos	2	1	0	3	0	0	2
Icosl	117	97	90	111	69	101	107
Ict1	1102	1239	833	1214	1130	1057	1172
Id1	412	538	413	483	331	259	341
Id2	408	393	311	407	397	384	373
Id3	489	426	361	447	322	348	308
Id4	233	196	158	191	234	231	190
Ide	2498	2498	2073	2640	2319	2566	2496
Idh1	1502	1701	1358	1745	1625	1373	1630
Idh2	6563	5893	4634	5779	6257	6137	6743
Idh3a	2820	3004	2059	2891	2601	2548	3096
Idh3b	2909	3108	2383	3016	2696	2901	2711
Idh3g	4062	4683	3320	4639	4160	3651	4068
Idi1	742	663	851	1040	903	791	762
Idi2	1	1	3	0	1	0	4
Idnk	534	514	411	601	540	463	588
Ido1	5	9	10	13	3	10	6
Ido2	0	0	0	0	0	0	0
Ids	24962	26212	19471	23412	24050	25397	23780
Idua	1492	1798	1147	1542	1325	1539	1354
Ier2	646	801	418	568	478	429	704
Ier3	240	353	175	318	241	124	281
Ier3ip1	1971	1953	1567	1960	2073	1848	1839
Ier5	2167	1507	1259	1490	1847	2115	1589
Ier5l	69	58	51	63	38	42	47
Iffo1	2565	3620	3068	4369	2664	3127	2994
Iffo2	535	543	493	554	431	500	473
Ifi202b	0	0	0	0	0	0	0
Ifi203	314	230	313	224	208	357	243
Ifi204	75	53	52	69	41	53	59
Ifi205	40	13	22	25	11	25	25
Ifi27	1134	987	745	920	871	1146	772
Ifi27l2a	38	9	24	13	14	29	18
Ifi27l2b	16	1	12	10	17	21	15
Ifi30	1016	925	795	981	1075	922	1016
Ifi35	1026	1191	862	1364	1090	1046	1048
Ifi44	119	58	57	46	45	72	77
Ifi44l	0	0	0	0	3	1	0
Ifi47	112	71	46	86	54	53	62
Ifih1	895	768	800	1022	832	743	799
Ifit1	501	279	214	217	281	206	224
Ifit1bl1	9	39	32	45	16	13	61
Ifit1bl2	52	46	60	82	72	73	48
Ifit2	146	74	95	83	64	81	87
Ifit3	299	117	106	103	194	102	117
Ifit3b	175	54	96	68	160	52	74
Ifitm1	69	78	87	125	71	60	73
Ifitm10	55	43	59	38	37	60	40
Ifitm2	1187	1129	1004	1217	1065	919	1058
Ifitm3	473	385	384	436	312	402	399
Ifitm5	2	5	1	1	1	3	1
Ifitm6	1	1	0	1	0	1	2
Ifitm7	0	8	5	4	6	9	3
Ifna-ps1	0	0	0	0	0	0	0
Ifna1	0	0	0	0	0	0	0
Ifna11	0	0	0	0	0	0	0
Ifna12	0	0	0	0	0	0	0
Ifna13	0	0	0	0	0	0	0
Ifna14	0	0	0	0	0	0	0
Ifna15	0	0	0	0	0	0	0
Ifna16	0	0	0	0	0	0	0
Ifna2	0	0	0	0	0	0	0
Ifna4	0	0	0	0	0	0	0
Ifna5	0	0	0	0	0	0	0
Ifna6	0	0	0	0	0	0	0
Ifna7	0	0	0	0	0	0	0
Ifna9	0	0	0	0	0	0	0
Ifnab	0	0	0	0	0	0	0
Ifnar1	1694	1661	1544	1927	1592	1824	1645
Ifnar2	1112	1161	840	1226	1038	947	993
Ifnb1	0	0	0	0	0	0	0
Ifne	1	1	0	1	0	0	1
Ifng	1	0	0	0	0	0	0
Ifngr1	1280	1271	1053	1160	1162	1162	1111
Ifngr2	1153	1273	795	1027	945	1153	910
Ifnk	0	1	0	1	0	0	0
Ifnl2	0	0	0	0	0	0	0
Ifnl3	0	0	0	0	0	0	0
Ifnlr1	93	101	75	118	76	71	75
Ifnz	0	0	6	0	0	0	2
Ifrd1	2308	2147	1874	2404	2230	2039	1910
Ifrd2	537	484	477	569	484	680	465
Ift122	2143	2188	1791	2146	2113	2252	2013
Ift140	1309	1286	1113	1380	1277	1419	1323
Ift172	2434	2412	2085	2396	2542	2640	2203
Ift20	3177	3186	2149	3083	2893	3089	2949
Ift22	1297	1357	868	1284	1161	1191	1120
Ift27	642	686	480	665	595	476	683
Ift43	214	179	147	181	191	189	161
Ift46	1929	2140	1505	2113	1860	1731	2123
Ift52	2599	2769	1938	2453	2723	2180	2518
Ift57	2734	3299	2522	3303	2785	2882	3383
Ift74	1870	1991	1527	2100	2098	1637	1820
Ift80	2544	2584	2098	2552	2736	2723	2420
Ift81	3510	3369	2891	3260	3875	3822	3265
Ift88	2839	3133	2274	2785	2964	2357	2850
Igbp1	1283	1367	995	1315	1209	1094	1402
Igbp1b	0	0	0	0	0	0	1
Igdcc3	5	2	4	1	3	5	1
Igdcc4	529	383	379	408	404	295	300
Igf1	116	26	130	86	60	107	82
Igf1r	5118	4247	4457	4774	4729	5005	4515
Igf2	716	588	622	772	484	296	527
Igf2bp1	1	7	5	3	0	2	2
Igf2bp2	112	91	185	227	160	248	172
Igf2bp3	19	17	25	22	24	20	22
Igf2r	6341	5377	6258	7955	6950	6203	5702
Igfals	4995	4050	2816	3810	4777	4571	3951
Igfbp1	0	0	1	1	0	1	0
Igfbp2	0	3	0	6	3	0	0
Igfbp3	8225	17573	7221	14940	8224	4758	7232
Igfbp4	576	585	437	604	276	340	418
Igfbp5	9656	11037	7820	6345	15502	12915	9697
Igfbp6	45	16	17	19	9	16	25
Igfbp7	8598	8318	7083	9874	7717	7448	8340
Igfbpl1	1	1	0	3	4	2	3
Igfl3	0	0	0	0	0	0	1
Igflr1	26	58	44	19	21	26	1
Igfn1	2	4	3	2	4	0	4
Igha	644	496	58	159	48	51	223
Ighd	2	0	1	0	0	1	1
Ighd1-1	0	0	0	0	0	0	0
Ighd2-3	0	0	0	0	0	0	0
Ighd2-4	0	0	0	0	0	0	0
Ighd2-5	0	0	0	0	0	0	0
Ighd2-6	0	0	0	0	0	0	0
Ighd2-7	0	0	0	0	0	0	0
Ighd2-8	0	0	0	0	0	0	0
Ighd3-1	0	0	0	0	0	0	0
Ighd3-2	0	0	0	0	0	0	0
Ighd4-1	0	0	0	0	0	0	0
Ighd5-1	0	0	0	0	0	0	0
Ighd5-2	0	0	0	0	0	0	0
Ighd5-3	0	0	0	0	0	0	0
Ighd5-4	0	0	0	0	0	0	0
Ighd5-5	0	0	0	0	0	0	0
Ighd5-6	0	0	0	0	0	0	0
Ighd5-7	0	0	0	0	0	0	0
Ighd5-8	0	0	0	0	0	0	0
Ighd6-1	0	0	0	0	0	0	0
Ighd6-2	0	0	0	0	0	0	0
Ighe	0	0	0	0	0	0	0
Ighg1	0	1	0	0	0	0	0
Ighg2b	174	0	0	0	0	1	1
Ighg2c	0	0	16	0	10	0	157
Ighg3	0	1	0	0	0	0	1
Ighj1	0	0	0	0	0	0	0
Ighj2	0	0	0	0	0	0	0
Ighj3	0	0	0	0	0	0	0
Ighj4	0	0	0	0	0	0	0
Ighm	196	77	56	30	77	56	211
Ighmbp2	606	633	500	723	605	584	515
Ighv1-1	0	0	0	0	0	0	0
Ighv1-10	0	0	0	0	0	0	0
Ighv1-11	0	0	0	0	0	0	0
Ighv1-12	1	0	0	0	0	0	0
Ighv1-13	0	0	0	0	0	0	0
Ighv1-14	0	0	0	0	0	0	0
Ighv1-15	0	0	0	0	0	0	0
Ighv1-16	0	0	0	0	0	0	0
Ighv1-17	0	0	0	0	0	0	0
Ighv1-17-1	0	0	0	0	0	0	0
Ighv1-18	0	0	0	2	0	0	0
Ighv1-19	0	0	0	0	0	0	0
Ighv1-19-1	0	0	0	0	0	0	0
Ighv1-2	0	0	0	0	0	0	0
Ighv1-20	0	0	0	0	0	0	0
Ighv1-21	0	0	0	0	0	0	0
Ighv1-21-1	0	0	0	0	0	0	0
Ighv1-22	2	0	0	0	0	0	0
Ighv1-23	0	0	0	0	0	0	0
Ighv1-24	0	0	0	0	0	0	0
Ighv1-25	0	0	0	0	0	0	0
Ighv1-26	7	8	0	0	0	0	10
Ighv1-27	0	0	0	0	0	0	0
Ighv1-28	0	2	0	0	0	0	0
Ighv1-29	0	0	0	0	0	0	0
Ighv1-3	0	0	0	0	0	0	0
Ighv1-30	0	0	0	0	0	0	0
Ighv1-31	0	0	0	0	0	0	0
Ighv1-32	0	0	0	0	0	0	0
Ighv1-33	0	3	0	0	0	0	0
Ighv1-34	0	0	0	0	0	0	0
Ighv1-35	0	0	0	0	0	0	0
Ighv1-36	0	0	0	0	0	0	0
Ighv1-37	0	0	0	0	0	0	0
Ighv1-38	0	0	0	0	0	0	0
Ighv1-39	21	0	0	0	0	0	0
Ighv1-4	0	0	0	0	0	0	0
Ighv1-40	0	0	0	0	0	0	0
Ighv1-41	0	0	0	0	0	0	0
Ighv1-42	11	0	3	0	0	0	0
Ighv1-43	0	0	0	0	0	0	0
Ighv1-44	0	0	0	0	0	0	0
Ighv1-45	0	0	0	0	0	0	0
Ighv1-46	0	0	0	0	0	0	0
Ighv1-47	2	0	0	0	0	0	0
Ighv1-48	0	0	0	0	0	0	0
Ighv1-49	0	0	0	0	0	0	0
Ighv1-5	2	0	0	0	0	0	0
Ighv1-50	6	0	0	0	0	0	0
Ighv1-51	0	0	0	0	0	0	0
Ighv1-52	0	0	0	0	0	0	0
Ighv1-53	0	4	0	0	0	0	3
Ighv1-54	0	0	0	0	0	0	0
Ighv1-55	1	0	0	0	4	1	0
Ighv1-56	0	0	0	0	0	0	0
Ighv1-57	0	0	0	0	0	0	0
Ighv1-58	0	0	0	0	0	0	0
Ighv1-59	0	0	0	0	1	0	0
Ighv1-6	0	0	0	0	0	0	0
Ighv1-60	0	0	0	0	0	0	0
Ighv1-61	0	0	0	0	0	0	0
Ighv1-62	0	0	0	0	0	0	0
Ighv1-62-1	0	0	0	0	0	0	0
Ighv1-62-2	0	0	0	0	0	0	0
Ighv1-62-3	0	0	0	0	0	0	0
Ighv1-63	0	0	0	0	5	0	0
Ighv1-64	3	0	4	0	1	3	0
Ighv1-65	0	0	0	0	0	0	0
Ighv1-66	0	0	0	0	0	0	0
Ighv1-67	0	0	0	0	0	1	0
Ighv1-68	0	0	0	0	0	0	0
Ighv1-69	0	0	0	0	0	0	2
Ighv1-7	0	0	0	0	0	0	0
Ighv1-70	0	0	0	0	0	0	0
Ighv1-71	1	0	0	0	0	0	0
Ighv1-72	0	3	0	0	0	0	0
Ighv1-73	0	0	0	0	0	0	0
Ighv1-74	0	1	0	0	0	0	0
Ighv1-75	2	1	0	0	0	0	0
Ighv1-76	4	1	0	0	0	0	8
Ighv1-77	1	0	0	0	0	0	1
Ighv1-78	0	0	0	0	0	0	0
Ighv1-79	0	0	0	0	0	0	0
Ighv1-8	0	0	0	0	0	0	0
Ighv1-80	0	6	0	0	0	0	0
Ighv1-81	6	2	0	0	0	0	2
Ighv1-82	12	0	0	0	0	1	1
Ighv1-83	0	0	0	0	0	0	0
Ighv1-84	0	0	0	0	0	0	0
Ighv1-85	0	0	0	0	0	0	0
Ighv1-86	0	0	0	0	0	0	0
Ighv1-9	0	0	0	9	0	2	0
Ighv10-1	0	0	2	0	0	0	0
Ighv10-2	0	0	0	0	0	0	0
Ighv10-3	10	0	2	0	0	0	0
Ighv10-4	0	0	0	0	0	0	0
Ighv11-1	0	0	0	0	0	0	0
Ighv11-2	0	0	0	0	0	0	0
Ighv12-1	0	0	0	0	0	0	0
Ighv12-2	0	0	0	0	0	0	0
Ighv12-3	0	0	0	3	0	0	0
Ighv13-1	0	0	0	0	0	0	0
Ighv13-2	0	0	0	0	0	0	0
Ighv14-1	0	0	0	0	0	0	0
Ighv14-2	0	0	0	0	0	0	0
Ighv14-3	1	0	0	0	2	0	0
Ighv14-4	0	0	0	0	0	0	2
Ighv15-1	0	0	0	0	0	0	0
Ighv15-2	0	0	0	0	0	0	0
Ighv16-1	0	0	0	0	0	0	0
Ighv2-1	0	0	0	0	0	0	0
Ighv2-2	0	0	0	0	0	0	0
Ighv2-3	0	0	0	0	0	0	11
Ighv2-4	0	3	0	0	0	0	0
Ighv2-5	0	0	0	0	0	0	0
Ighv2-6	0	0	0	0	0	0	0
Ighv2-6-8	0	0	0	0	0	0	0
Ighv2-7	0	0	0	0	0	0	0
Ighv2-8	0	0	0	0	0	0	0
Ighv2-9	0	0	4	0	0	0	0
Ighv2-9-1	0	0	0	0	0	0	0
Ighv3-1	0	0	0	0	0	0	0
Ighv3-2	0	0	0	0	0	0	0
Ighv3-3	0	0	0	0	0	0	0
Ighv3-4	0	0	0	0	0	0	0
Ighv3-5	0	0	0	0	0	0	0
Ighv3-6	0	13	6	0	0	0	0
Ighv3-7	0	0	0	0	0	0	0
Ighv3-8	0	0	0	12	0	0	0
Ighv4-1	0	0	0	0	0	0	0
Ighv4-2	0	0	0	0	0	0	0
Ighv5-1	0	0	0	0	0	0	0
Ighv5-10	0	0	0	0	0	0	0
Ighv5-11	0	0	0	0	0	0	0
Ighv5-12	0	0	0	0	0	0	0
Ighv5-12-4	0	0	0	0	0	0	0
Ighv5-13	0	0	0	0	0	0	0
Ighv5-15	0	0	0	0	0	0	0
Ighv5-16	0	0	5	0	0	0	7
Ighv5-17	0	11	0	0	1	0	0
Ighv5-18	0	0	0	0	0	0	0
Ighv5-19	0	0	0	0	0	0	0
Ighv5-2	0	0	0	0	0	0	0
Ighv5-21	0	0	0	0	0	0	0
Ighv5-3	0	0	0	0	0	0	0
Ighv5-4	0	4	0	0	0	0	0
Ighv5-5	0	0	0	0	0	0	0
Ighv5-6	0	0	0	0	0	0	0
Ighv5-7	0	0	0	0	0	0	0
Ighv5-8	0	0	0	0	0	0	0
Ighv5-9	0	0	0	15	0	0	0
Ighv5-9-1	21	1	0	0	0	0	0
Ighv6-1	0	0	0	0	0	0	0
Ighv6-2	0	0	0	0	0	0	0
Ighv6-3	0	0	0	0	0	0	0
Ighv6-4	0	0	0	0	0	0	0
Ighv6-5	0	0	0	0	0	0	0
Ighv6-6	0	0	0	0	0	0	0
Ighv6-7	0	0	0	0	0	0	0
Ighv7-1	3	0	0	0	0	0	0
Ighv7-2	0	0	0	0	0	0	0
Ighv7-3	0	0	0	0	0	0	0
Ighv7-4	0	0	0	0	0	0	0
Ighv8-1	0	0	0	0	0	0	0
Ighv8-10	0	0	0	0	0	0	0
Ighv8-11	0	0	0	0	0	0	0
Ighv8-12	0	3	0	0	0	0	0
Ighv8-13	0	0	0	0	0	0	0
Ighv8-14	0	0	0	0	0	0	0
Ighv8-15	0	0	0	0	0	0	0
Ighv8-16	0	0	0	0	0	0	0
Ighv8-2	0	0	0	0	0	0	0
Ighv8-3	0	0	0	0	0	0	0
Ighv8-4	0	0	0	0	0	0	0
Ighv8-5	0	0	0	0	0	0	0
Ighv8-6	0	0	0	0	0	0	1
Ighv8-7	0	0	0	0	0	0	0
Ighv8-8	29	4	0	0	0	0	15
Ighv8-9	0	0	0	0	0	0	0
Ighv9-1	0	0	0	0	0	0	0
Ighv9-2	0	0	0	0	0	0	0
Ighv9-3	13	7	0	5	0	0	9
Ighv9-4	0	0	0	0	0	0	0
Igip	943	477	693	691	1090	848	505
Igkc	383	229	66	69	57	41	186
Igkj1	0	0	0	0	0	0	0
Igkj2	0	0	0	0	0	0	0
Igkj3	0	0	0	0	0	0	0
Igkj4	0	0	0	0	0	0	0
Igkj5	0	0	0	0	0	0	0
Igkv1-108	0	0	0	0	0	0	0
Igkv1-110	12	5	1	6	0	0	14
Igkv1-115	0	0	0	0	0	0	0
Igkv1-117	11	9	0	0	3	0	24
Igkv1-122	0	0	0	0	0	0	0
Igkv1-131	0	0	0	0	0	0	0
Igkv1-132	0	0	0	0	0	0	0
Igkv1-133	0	0	0	0	0	0	0
Igkv1-135	1	0	2	9	1	0	11
Igkv1-136	0	0	0	0	0	0	0
Igkv1-35	0	0	0	0	0	0	0
Igkv1-88	0	4	0	0	0	0	0
Igkv1-99	5	0	0	0	0	0	0
Igkv10-94	0	0	0	0	8	0	0
Igkv10-95	0	0	0	0	0	0	0
Igkv10-96	0	0	1	9	2	0	7
Igkv11-106	0	0	0	0	0	0	0
Igkv11-114	0	0	0	0	0	0	0
Igkv11-118	0	0	0	0	0	0	0
Igkv11-125	0	0	0	0	0	0	0
Igkv12-38	0	0	0	0	0	0	0
Igkv12-40	0	0	0	0	0	0	0
Igkv12-41	0	0	0	0	0	0	0
Igkv12-42	0	0	0	0	0	0	0
Igkv12-44	19	3	0	0	0	0	0
Igkv12-46	0	1	0	0	0	0	0
Igkv12-47	0	0	0	0	0	0	0
Igkv12-49	0	0	0	0	0	0	0
Igkv12-66	0	0	0	0	0	0	0
Igkv12-67	0	0	0	0	0	0	0
Igkv12-89	0	0	0	0	0	2	0
Igkv12-98	0	0	0	0	0	0	0
Igkv13-54-1	0	0	0	0	0	0	0
Igkv13-55-1	0	0	0	0	0	0	0
Igkv13-56-1	0	0	0	0	0	0	0
Igkv13-57-1	0	0	0	0	0	0	0
Igkv13-57-2	0	0	0	0	0	0	0
Igkv13-61-1	0	0	0	0	0	0	0
Igkv13-62-1	0	0	0	0	0	0	0
Igkv13-64	0	0	0	0	0	0	0
Igkv13-71-1	0	0	0	0	0	0	0
Igkv13-73-1	0	0	0	0	0	0	0
Igkv13-74-1	0	0	0	0	0	0	0
Igkv13-76	0	0	0	0	0	0	0
Igkv13-78-1	0	0	0	0	0	0	0
Igkv13-80-1	0	0	0	0	0	0	0
Igkv13-82	0	0	0	0	0	0	0
Igkv13-84	0	0	0	0	0	0	0
Igkv13-85	0	0	0	0	0	0	0
Igkv13-87	0	0	0	0	0	0	0
Igkv14-100	0	0	0	0	0	0	0
Igkv14-111	0	0	0	1	3	0	0
Igkv14-118-1	0	0	0	0	0	0	0
Igkv14-118-2	0	0	0	0	0	0	0
Igkv14-126	0	0	0	0	0	0	0
Igkv14-126-1	0	0	0	0	0	0	0
Igkv14-130	0	0	0	0	0	0	0
Igkv14-134-1	0	0	0	0	0	0	0
Igkv15-101	0	0	0	0	0	0	0
Igkv15-101-1	0	0	0	0	0	0	0
Igkv15-102	0	0	0	0	0	0	0
Igkv15-103	0	0	0	0	0	0	16
Igkv15-97	0	0	0	0	0	0	0
Igkv16-104	0	0	1	0	0	0	0
Igkv17-121	0	0	8	0	0	0	9
Igkv17-127	0	2	0	0	0	0	0
Igkv17-134	0	0	0	0	0	0	0
Igkv18-36	0	0	0	0	0	0	0
Igkv19-93	0	9	0	0	0	0	4
Igkv2-105	0	0	0	0	0	0	0
Igkv2-107	0	0	0	0	0	0	0
Igkv2-109	0	0	0	0	0	0	0
Igkv2-112	6	0	0	0	0	0	0
Igkv2-113	0	0	0	0	0	0	0
Igkv2-116	0	0	0	0	0	0	0
Igkv2-137	0	0	0	0	0	0	0
Igkv2-93-1	0	0	0	0	0	0	0
Igkv2-95-1	0	0	0	0	0	0	0
Igkv2-95-2	0	0	0	0	0	0	0
Igkv20-101-2	0	0	0	0	0	0	0
Igkv3-1	0	0	0	0	0	0	0
Igkv3-10	0	0	0	0	0	0	0
Igkv3-11	0	0	0	0	0	0	0
Igkv3-12	0	0	0	0	0	0	0
Igkv3-12-1	0	0	0	0	0	0	0
Igkv3-2	0	0	6	0	0	0	0
Igkv3-3	0	0	0	0	0	0	0
Igkv3-4	0	0	0	0	0	0	0
Igkv3-5	0	0	0	0	0	0	0
Igkv3-6	0	0	0	0	0	0	0
Igkv3-7	0	0	0	0	0	0	1
Igkv3-8	0	0	0	0	0	0	0
Igkv3-9	0	0	0	0	0	0	0
Igkv4-50	2	20	0	0	0	0	0
Igkv4-51	0	0	0	0	0	0	0
Igkv4-53	0	0	0	0	0	0	4
Igkv4-54	0	0	0	0	0	0	0
Igkv4-55	11	0	0	0	0	0	0
Igkv4-56	0	0	0	0	0	0	0
Igkv4-57	0	0	0	0	0	0	0
Igkv4-57-1	0	0	0	1	0	0	0
Igkv4-58	0	0	0	0	0	0	0
Igkv4-59	10	0	0	0	0	0	0
Igkv4-60	0	0	0	0	0	0	0
Igkv4-61	0	0	1	0	0	0	0
Igkv4-62	0	0	0	0	0	0	0
Igkv4-63	4	0	0	0	0	0	0
Igkv4-65	0	0	0	0	0	0	0
Igkv4-68	35	1	0	0	0	0	2
Igkv4-69	0	0	0	0	0	0	0
Igkv4-70	0	0	0	0	0	0	0
Igkv4-71	0	0	0	0	0	1	0
Igkv4-72	0	13	0	0	3	0	1
Igkv4-73	0	0	0	0	0	0	0
Igkv4-74	1	17	0	0	0	0	0
Igkv4-75	0	0	0	0	0	0	0
Igkv4-77	0	0	0	0	0	1	0
Igkv4-78	0	0	0	0	0	0	0
Igkv4-79	14	0	0	0	0	0	0
Igkv4-80	0	0	0	0	0	0	0
Igkv4-81	0	0	0	0	5	0	0
Igkv4-83	0	0	0	0	0	0	0
Igkv4-86	0	0	0	0	0	0	0
Igkv4-90	0	0	0	0	0	0	0
Igkv4-91	0	0	0	1	0	0	0
Igkv4-92	0	0	0	0	0	0	0
Igkv5-37	0	0	0	0	0	0	0
Igkv5-39	0	8	6	0	0	0	6
Igkv5-40-1	0	0	0	0	0	0	0
Igkv5-43	44	0	0	0	0	0	0
Igkv5-45	0	3	0	0	0	0	0
Igkv5-48	10	0	0	0	0	1	0
Igkv6-13	0	0	0	0	0	0	0
Igkv6-14	0	0	0	0	0	0	0
Igkv6-15	0	1	0	0	0	0	0
Igkv6-17	5	0	0	8	1	0	0
Igkv6-20	6	0	0	0	0	6	0
Igkv6-23	0	5	6	0	0	0	0
Igkv6-25	0	0	0	0	0	2	0
Igkv6-29	0	0	0	0	0	0	0
Igkv6-32	1	0	0	0	0	0	1
Igkv7-33	0	0	0	0	0	0	0
Igkv8-16	0	0	0	0	0	0	0
Igkv8-18	0	0	0	0	0	0	0
Igkv8-19	0	0	0	0	0	0	0
Igkv8-21	0	4	0	0	0	0	0
Igkv8-22	0	0	0	0	0	0	0
Igkv8-24	11	4	0	0	0	1	0
Igkv8-26	0	0	0	0	0	0	0
Igkv8-27	0	0	0	0	5	0	0
Igkv8-28	0	0	0	0	0	0	0
Igkv8-30	16	7	0	10	0	0	0
Igkv8-31	1	0	0	0	0	0	0
Igkv8-34	0	6	0	0	0	0	4
Igkv9-119	0	0	0	0	0	0	0
Igkv9-120	0	0	0	0	0	0	0
Igkv9-123	0	0	0	0	0	0	0
Igkv9-124	0	0	0	0	0	0	0
Igkv9-128	0	0	0	0	0	0	0
Igkv9-129	0	0	0	0	0	0	0
Iglc1	13	0	0	0	0	1	1
Iglc2	4	0	0	0	0	2	8
Iglc3	0	1	0	0	1	1	0
Iglc4	0	0	0	0	0	0	0
Iglj1	0	0	0	0	0	0	0
Iglj2	0	0	0	0	0	0	0
Iglj3	0	0	0	0	0	0	0
Iglj3p	0	0	0	0	0	0	0
Iglj4	0	0	0	0	0	0	0
Igll1	0	0	0	0	1	1	0
Iglon5	152	208	165	268	182	121	191
Iglv1	8	0	3	0	0	0	2
Iglv2	0	0	0	0	0	0	4
Iglv3	0	0	0	0	0	0	0
Igsf1	1368	1230	1060	1478	1216	1424	1131
Igsf10	59	97	106	144	91	62	63
Igsf11	564	526	344	541	422	602	550
Igsf21	174	203	184	188	117	141	161
Igsf23	87	12	57	46	35	60	39
Igsf3	83	75	93	115	62	70	90
Igsf5	635	679	481	689	521	487	599
Igsf6	53	70	53	42	38	33	46
Igsf8	2445	2663	2339	2919	2873	2065	2827
Igsf9	264	322	300	412	299	337	367
Igsf9b	173	191	324	270	156	313	229
Igtp	592	530	441	565	616	449	528
Ihh	12	3	4	7	2	5	3
Iigp1	181	112	97	116	80	99	100
Ik	4586	5614	3622	5202	4426	4658	4704
Ikbip	1877	1924	1627	2107	1927	1649	1645
Ikbkap	2537	2781	2503	3232	2580	2710	2315
Ikbkb	1802	2157	1924	2198	1888	2200	1889
Ikbke	680	732	608	816	573	765	628
Ikbkg	2091	2480	1899	2518	2106	2197	2026
Ikzf1	76	26	46	33	48	48	35
Ikzf2	514	548	601	593	560	536	452
Ikzf3	396	417	328	409	504	319	480
Ikzf4	1427	1359	1021	1796	1330	1568	1268
Ikzf5	1424	1578	1409	1744	1479	1445	1385
Il10	0	0	0	0	0	0	0
Il10ra	137	110	93	71	100	106	103
Il10rb	888	878	625	848	722	677	764
Il11	15	8	17	17	11	16	13
Il11ra1	1290	1238	1014	1349	1447	1124	1284
Il11ra2	0	3	0	0	0	0	0
Il12a	0	0	0	0	0	0	0
Il12b	5	1	0	0	0	2	0
Il12rb1	2	9	9	14	8	9	6
Il12rb2	1	1	0	1	1	2	0
Il13	0	0	0	0	0	0	0
Il13ra1	2423	3253	1796	2894	2254	2116	2566
Il13ra2	4	2	8	6	6	9	6
Il15	9	9	13	14	3	6	6
Il15ra	294	365	338	397	337	276	315
Il16	68	65	49	49	34	45	57
Il17a	2	1	0	0	0	0	0
Il17b	0	0	0	0	0	0	0
Il17c	1	1	1	0	0	0	0
Il17d	257	253	257	334	296	276	342
Il17f	12	22	30	22	21	36	20
Il17ra	1183	1224	953	1312	1042	1071	1107
Il17rb	4	1	3	3	7	5	4
Il17rc	835	915	785	905	899	785	846
Il17rd	161	197	211	197	159	156	153
Il17re	759	782	629	725	783	832	864
Il18	116	154	116	150	134	58	128
Il18bp	525	452	456	703	583	595	483
Il18r1	7	8	8	23	8	8	8
Il18rap	61	54	63	54	66	62	60
Il19	0	1	0	0	0	0	0
Il1a	45	48	49	58	66	58	51
Il1b	73	46	27	45	33	57	64
Il1f10	0	0	0	0	0	0	0
Il1f5	0	0	0	0	0	0	0
