	GSM2705880	GSM2705881	GSM2705882	GSM2705883	GSM2705884	GSM2705885	GSM2705886	GSM2705887	GSM2705888	GSM2705889	GSM2705890	GSM2705891	GSM2705892	GSM2705893	GSM2705894
Gm21799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21811	222	198	144	137	272	155	466	182	226	205	144	276	191	270	97
Gm21812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21827	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Gm21828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21830	0	1	0	1	0	1	5	5	3	0	0	2	2	4	1
Gm21832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21833	21	19	23	33	19	16	172	66	104	111	59	154	110	98	45
Gm21834	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Gm21835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21854	4	0	4	4	0	0	13	6	6	6	5	1	7	0	3
Gm21855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21857	2	12	1	7	12	4	36	33	12	4	11	5	3	27	29
Gm21858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21860	6	8	7	5	13	8	38	10	6	8	6	10	2	12	6
Gm21861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21885	0	1	0	0	1	2	8	7	2	2	2	5	0	0	0
Gm21886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21887	4	7	3	4	12	9	113	237	302	389	182	318	248	628	62
Gm21889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21897	285	292	348	353	437	286	2382	392	1337	1405	1047	1678	1153	1231	373
Gm21898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21900	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Gm21901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21909	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Gm21910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21915	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Gm21918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21936	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Gm21940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21956	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Gm21957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21958	0	10	8	1	13	9	0	0	20	16	23	29	14	0	18
Gm21959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21960	12	19	8	16	13	14	29	17	15	8	4	7	6	9	11
Gm21961	1	2	2	0	5	0	9	1	4	6	12	20	21	13	0
Gm21962	65	48	82	105	105	57	467	156	172	109	134	229	132	196	58
Gm21963	1	0	1	1	1	1	2	0	3	3	1	3	2	0	0
Gm21964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21967	294	321	131	249	185	274	482	207	187	131	161	142	203	283	109
Gm21969	2	5	0	0	8	2	12	3	0	12	3	5	7	4	12
Gm21970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21972	0	0	0	4	0	0	5	0	16	0	0	30	0	23	0
Gm21973	1	0	0	1	3	1	0	0	0	2	0	0	0	0	1
Gm21974	0	0	0	0	7	0	0	0	0	0	0	5	0	0	0
Gm21975	6	8	6	4	7	4	93	9	2	0	4	37	4	5	4
Gm21976	1	1	0	1	0	1	2	1	0	0	0	0	0	0	0
Gm21977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21981	31	43	14	22	41	30	108	25	24	29	18	30	42	52	22
Gm21983	0	0	0	0	0	5	5	19	0	0	0	0	0	0	0
Gm21985	62	19	26	31	72	28	26	12	25	12	19	14	19	0	0
Gm21987	0	0	0	0	0	2	0	0	0	4	0	0	0	2	0
Gm21988	90	111	81	99	128	134	327	27	80	78	30	66	39	95	73
Gm2199	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Gm21990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21992	261	198	174	197	183	298	745	334	343	322	255	316	359	349	212
Gm21994	57	68	63	79	59	50	161	52	61	74	39	79	64	58	54
Gm21996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21998	6	5	10	22	14	19	15	18	7	5	7	15	7	14	14
Gm21999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2213	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Gm2214	1	0	1	1	0	2	4	0	0	3	0	0	1	0	1
Gm2223	0	0	226	0	283	0	234	10	697	839	689	783	685	723	121
Gm2229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2237	41	27	21	21	46	41	183	22	13	15	14	32	18	11	31
Gm2244	0	0	0	0	0	2	2	0	4	2	4	0	3	0	0
Gm2260	107	119	86	58	113	123	243	0	136	187	130	150	133	213	92
Gm2272	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Gm2274	0	0	8	59	0	51	0	17	0	0	0	0	0	0	9
Gm2287	0	1	1	0	3	0	0	1	3	3	1	1	2	1	0
Gm2288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2308	1	3	0	0	0	1	22	8	31	17	21	46	42	20	6
Gm2310	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Gm2314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2316	0	0	0	8	0	0	48	0	47	11	47	0	55	23	0
Gm2318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2367	6	12	6	14	12	7	29	12	6	3	9	5	4	6	10
Gm2381	1	6	5	4	4	6	10	4	7	1	1	2	1	1	4
Gm2383	0	0	3	0	0	0	2	0	2	0	2	0	0	0	1
Gm2389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2399	0	0	1	0	1	0	3	0	0	1	0	5	2	0	0
Gm2404	0	0	0	0	0	0	2	1	1	1	0	1	0	0	1
Gm2420	6	11	6	8	13	10	15	13	2	3	0	5	2	1	8
Gm2423	2	0	0	0	2	2	0	12	5	20	0	0	6	5	0
Gm2427	0	0	0	2	2	0	5	0	0	0	5	4	2	5	0
Gm2429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2431	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Gm2445	4	6	4	4	4	4	7	0	0	3	1	2	2	2	2
Gm2448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2451	9	0	2	3	0	7	18	0	12	0	4	0	3	5	4
Gm2467	0	0	1	0	0	0	1	0	5	4	0	1	0	0	0
Gm2474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2505	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
Gm2522	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
Gm2531	0	4	2	1	2	0	7	1	1	4	1	2	1	3	0
Gm2539	24	12	23	31	35	30	53	12	14	13	13	24	14	14	21
Gm2541	0	0	0	0	0	0	259	0	114	108	94	124	110	127	0
Gm2546	1	6	1	0	2	1	8	3	5	2	0	0	9	5	4
Gm2559	6	3	1	1	0	2	3	3	0	0	0	1	0	4	1
Gm2564	15	13	6	0	10	11	200	0	0	0	0	4	0	0	0
Gm2566	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Gm2568	2	0	0	0	1	3	4	1	0	2	0	0	0	0	0
Gm2574	2	5	0	2	2	5	0	0	0	8	4	0	4	0	0
Gm2602	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Gm2606	8	8	7	16	0	7	3	0	0	0	0	0	0	0	0
Gm2617	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Gm2619	0	0	0	1	0	1	19	2	0	0	2	0	0	0	2
Gm2622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2623	0	2	1	0	0	2	2	4	2	0	4	1	3	5	3
Gm2635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26509	1	4	2	3	3	4	19	3	0	1	1	2	4	8	0
Gm2651	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Gm26528	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Gm26557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26558	1	2	1	3	6	3	15	8	3	9	2	3	0	2	2
Gm26566	5	14	3	1	11	5	31	20	15	20	15	13	15	9	11
Gm26570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26585	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Gm26587	55	59	33	72	70	85	158	65	37	58	42	48	34	46	57
Gm26595	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0
Gm26596	1	1	1	0	1	0	3	5	2	3	1	4	0	7	1
Gm266	7	2	5	3	3	9	8	0	0	0	0	0	1	0	1
Gm26602	31	33	19	29	34	35	111	20	8	1	6	8	0	0	8
Gm26607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26620	10	6	8	9	8	11	24	17	9	14	0	14	6	6	13
Gm26622	0	1	0	2	0	1	7	1	3	0	0	0	0	2	5
Gm2663	2	17	5	0	20	6	8	0	0	0	0	0	0	1	3
Gm26657	1	1	0	0	0	2	0	3	0	0	0	0	0	0	0
Gm2666	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Gm26661	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
Gm26701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26712	17	27	18	19	10	16	66	8	1	0	8	5	0	0	13
Gm26727	3	0	1	0	0	2	7	0	0	4	3	3	1	0	2
Gm26729	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
Gm2673	4	2	1	3	7	1	7	3	0	4	0	2	7	8	2
Gm26731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26741	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Gm26746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2676	0	0	0	1	0	0	9	0	6	3	0	4	3	0	2
Gm26817	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Gm26828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26866	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Gm26875	0	0	0	0	0	1	5	0	0	3	0	0	2	0	0
Gm26897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26920	0	16	23	20	0	31	47	0	0	25	83	17	0	38	34
Gm26923	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Gm26925	0	0	0	0	1	0	2	11	1	0	0	1	4	1	0
Gm26927	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Gm26928	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Gm26929	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0
Gm2693	2	9	2	2	4	3	3	2	4	1	2	1	0	0	0
Gm26931	9	4	7	8	13	7	17	3	4	6	5	3	2	8	2
Gm26933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26937	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Gm26938	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0
Gm26942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26943	0	0	0	0	2	1	7	2	0	1	0	0	1	1	3
Gm26950	0	1	0	1	0	1	2	0	0	1	0	0	0	0	0
Gm26956	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0
Gm26957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26959	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
Gm2696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26960	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
Gm26963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Gm26965	16	18	0	0	0	21	0	3	0	0	12	22	12	0	0
Gm26970	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Gm26976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26980	0	0	0	1	0	0	0	0	0	0	0	0	2	2	0
Gm26983	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
Gm26988	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Gm26989	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0
Gm26991	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0
Gm26992	347	306	751	293	983	260	13	1234	615	566	455	989	405	582	552
Gm26993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27006	2	3	6	2	6	3	7	5	0	1	3	1	2	7	2
Gm27013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27014	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
Gm27018	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Gm27021	0	0	4	1	0	0	23	4	0	4	2	3	0	0	4
Gm27023	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0
Gm27024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27026	0	0	0	0	2	1	0	3	4	0	0	0	0	0	2
Gm27027	1	0	0	0	0	1	5	3	0	0	2	0	3	0	0
Gm27029	44	59	21	47	28	40	66	47	7	21	30	33	15	27	14
Gm27034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27037	0	0	0	0	0	0	1	0	0	0	1	1	2	0	0
Gm27038	0	0	0	0	1	1	1	2	0	0	0	0	0	0	0
Gm27039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27043	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Gm27044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27046	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
Gm27047	0	0	0	0	0	0	4	2	0	1	1	2	3	2	4
Gm2707	0	2	1	1	1	4	6	0	1	2	2	0	5	1	3
Gm2709	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Gm2710	0	0	0	1	0	0	10	0	5	12	14	8	7	9	3
Gm27148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27149	0	0	0	0	0	0	4	0	0	0	0	5	0	0	0
Gm27150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27152	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Gm27155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27178	0	0	0	0	1	0	2	0	0	0	1	1	0	0	0
Gm27179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27186	0	0	1	0	0	1	3	0	1	6	2	2	4	1	1
Gm27189	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Gm2719	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Gm27190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27219	2	0	0	2	0	0	0	0	0	0	3	5	0	3	0
Gm27220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27225	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Gm27228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27248	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
Gm27249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27254	0	0	2	4	0	2	5	0	11	9	0	2	5	5	1
Gm2734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2735	1	2	3	2	1	3	4	4	4	5	1	0	1	1	2
Gm2756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2796	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Gm2799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28035	22	23	20	12	23	16	94	36	69	0	7	90	29	0	18
Gm28036	533	609	368	578	742	565	2475	534	779	642	736	857	644	879	496
Gm28038	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Gm28040	63	42	39	46	33	55	25	24	0	0	11	2	2	3	19
Gm28041	3	5	0	2	4	3	22	9	5	2	3	3	1	0	0
Gm28042	74	95	64	94	99	159	160	123	42	35	58	64	34	92	54
Gm28043	900	807	703	870	993	981	2190	740	1122	1255	1048	1116	1055	1356	865
Gm28044	10	1	0	1	5	0	24	9	0	4	0	6	0	4	0
Gm28046	7	40	33	21	38	49	3	4	33	26	16	25	14	0	0
Gm28047	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Gm28048	392	473	236	395	216	195	606	89	46	39	86	24	35	60	1
Gm28051	0	0	0	1	0	1	0	2	4	0	0	2	0	4	0
Gm28053	0	3	0	2	1	1	25	5	2	7	0	20	0	0	0
Gm28057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28064	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
Gm28066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm281	96	40	58	89	36	34	6	1	49	95	9	7	76	24	98
