	GSM2670763	GSM2670764	GSM2670765	GSM2670766	GSM2670767	GSM2670768	GSM2670769	GSM2670770	GSM2670771	GSM2670772	GSM2670773	GSM2670774	GSM2670775	GSM2670776	GSM2670777	GSM2670778	GSM2670779	GSM2670780	GSM2670781
Ighv7-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighv7-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighv7-4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighv8-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighv8-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighv8-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighv8-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighv8-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighv8-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighv8-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighv8-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
Ighv8-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighv8-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Ighv8-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighv8-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighv8-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighv8-7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighv8-8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Ighv8-9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighv9-1	0	0	1	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
Ighv9-2	0	0	0	0	0	0	0	0	0	0	25	0	0	0	2	0	0	0	0
Ighv9-3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	249	2	0	0	0
Ighv9-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Igip	16	14	9	11	3	17	29	0	0	25	8	0	18	0	0	0	0	1	1
Igkc	29	0	48	0	0	0	0	1	2	5	23	23	1660	111	4170	6137	7443	3546	350
Igkj1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkj2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkj3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkj4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkj5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv1-108	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Igkv1-110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	0	1
Igkv1-115	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0
Igkv1-117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3
Igkv1-122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Igkv1-131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv1-132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Igkv1-133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv1-135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Igkv1-136	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv1-35	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	20	0
Igkv1-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv1-99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv10-94	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0
Igkv10-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv10-96	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	14	0	0
Igkv11-106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv11-114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv11-118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv11-125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv12-38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv12-40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv12-41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
Igkv12-42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv12-44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv12-46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0
Igkv12-47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv12-49	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv12-66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv12-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv12-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv12-98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv13-54-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv13-55-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv13-56-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv13-57-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv13-57-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv13-61-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv13-62-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv13-64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv13-71-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv13-73-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv13-74-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv13-76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv13-78-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv13-80-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv13-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv13-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv13-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv13-87	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv14-100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv14-111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv14-118-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Igkv14-118-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv14-126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv14-126-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv14-130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0
Igkv14-134-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv15-101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv15-101-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv15-102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv15-103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv15-97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv16-104	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	47	0	0	0
Igkv17-121	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
Igkv17-127	0	0	0	0	0	1	0	0	0	0	15	0	17	7	0	0	0	241	0
Igkv17-134	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	1	0
Igkv18-36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv19-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
Igkv2-105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv2-107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv2-109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	39	0	0
Igkv2-112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv2-113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv2-116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0
Igkv2-137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
Igkv2-93-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv2-95-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv2-95-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv20-101-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	6	0	0	1
Igkv3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	3	0	4
Igkv3-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv3-12	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Igkv3-12-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv3-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Igkv3-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
Igkv3-4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv3-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
Igkv3-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv3-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
Igkv3-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv3-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv4-50	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Igkv4-51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv4-53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0
Igkv4-54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv4-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv4-56	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	12	0	0
Igkv4-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0
Igkv4-57-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv4-58	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Igkv4-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv4-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv4-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv4-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv4-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0
Igkv4-65	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv4-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv4-69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv4-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0
Igkv4-71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv4-72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv4-73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Igkv4-74	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
Igkv4-75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv4-77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv4-78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv4-79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Igkv4-80	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	27	0	7
Igkv4-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv4-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv4-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv4-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv4-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv4-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv5-37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv5-39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv5-40-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv5-43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
Igkv5-45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Igkv5-48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv6-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Igkv6-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
Igkv6-15	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16	18	0	0
Igkv6-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv6-20	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv6-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Igkv6-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv6-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv6-32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
Igkv7-33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv8-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv8-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv8-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
Igkv8-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv8-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv8-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Igkv8-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv8-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv8-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv8-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv8-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Igkv8-34	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv9-119	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
Igkv9-120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv9-123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv9-124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
Igkv9-128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igkv9-129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	1	0
Iglc1	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	11	21	43	2
Iglc2	1	0	0	0	0	0	0	0	0	0	0	6	104	0	1	35	9	15	1
Iglc3	1	0	3	0	0	0	0	0	0	2	8	0	3	0	2	17	7	5	1
Iglc4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Iglj1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Iglj2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Iglj3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Iglj3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Iglj4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igll1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Iglon5	36	18	9	19	14	122	11	27	19	60	5	5	23	4	1	58	1	31	47
Iglv1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	1	0
Iglv2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
Iglv3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Igsf1	0	0	18	1	3	9	28	0	0	99	0	0	0	0	0	8	0	0	0
Igsf10	24	12	8	34	11	2	34	4	84	51	0	95	11	24	0	0	0	0	0
Igsf11	320	606	1939	577	475	1374	748	881	1003	374	658	618	1042	679	392	533	589	350	298
Igsf21	1	0	2	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0
Igsf23	5	4	13	2	1	1	2	0	0	4	0	0	0	0	0	7	5	0	0
Igsf3	19	7	39	26	20	22	37	12	85	54	12	11	74	5	80	159	137	241	162
Igsf5	0	5	0	26	1	3	0	0	0	77	0	0	0	0	0	0	0	0	0
Igsf6	3532	3070	1958	4044	1942	8554	3583	1054	2036	783	470	347	1129	308	13	155	42	83	108
Igsf8	795	646	487	745	326	1496	627	528	295	240	297	191	225	212	154	280	234	154	307
Igsf9	111	40	48	64	23	139	58	682	639	323	196	59	230	391	94	195	245	154	278
Igsf9b	3	1	0	14	0	0	0	0	0	171	55	0	0	0	0	1	2	49	1
Igtp	196	167	118	443	132	436	361	25	123	168	17	40	0	30	229	155	193	55	154
Ihh	5	1	1	11	1	0	2	18	0	0	0	0	0	0	0	0	0	0	0
Iigp1	52	63	39	267	42	49	50	72	59	24	1	0	43	17	13	28	49	4	27
Ik	3324	2344	1724	2390	944	3619	1881	1334	3904	2034	1854	1065	1263	2017	1458	1364	1024	1057	1041
Ikbip	121	138	126	165	73	287	182	174	158	286	267	242	383	155	62	58	56	56	60
Ikbkap	433	275	205	377	175	792	361	297	251	367	97	50	188	76	7	68	69	88	118
Ikbkb	2002	1572	1131	2024	1045	4452	2114	836	1327	945	2863	2836	3003	1278	3542	3420	3749	2410	3108
Ikbke	116	102	72	217	35	157	157	3	2	143	194	163	141	22	15	140	97	68	117
Ikbkg	417	280	224	344	129	433	253	517	175	220	565	680	441	391	50	75	123	143	90
Ikzf1	12779	6242	3847	8363	3845	19319	8748	3033	2741	2179	1130	1612	2092	1022	974	2266	2204	1819	1326
Ikzf2	71	55	43	102	34	167	54	103	2	150	129	20	7	131	27	69	60	57	14
Ikzf3	15	0	18	1	12	27	31	0	0	28	3	120	202	48	127	304	396	320	36
Ikzf4	43	19	20	18	37	132	24	12	16	159	28	46	99	101	774	333	447	108	168
Ikzf5	273	230	195	271	118	426	341	307	370	321	325	113	203	114	68	101	135	94	94
Il10	66	177	51	25	14	2	12	107	619	6	21	62	39	53	0	0	17	3	0
Il10ra	2801	2237	1513	3079	1614	7346	3141	2907	2614	1182	783	782	881	704	1075	758	925	774	858
Il10rb	3071	2390	1777	2709	1030	4824	2130	3329	3275	943	1650	1508	1878	1296	135	640	695	448	686
Il11	21	41	22	31	19	57	47	81	20	37	64	143	112	91	3	4	16	2	9
Il11ra1	25	14	25	14	0	27	14	122	174	208	3	0	0	0	0	7	10	0	0
Il11ra2	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	3	0	0	0
Il12a	0	0	0	3	0	0	0	10	0	0	0	0	0	0	0	6	3	0	0
Il12b	274	370	274	138	33	17	67	370	892	112	66	154	242	178	68	134	188	14	231
Il12rb1	1	12	10	19	6	4	6	0	0	0	24	21	40	0	0	1	19	0	2
Il12rb2	103	24	57	55	62	277	2	133	37	75	46	221	16	0	256	281	197	161	262
Il13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Il13ra1	555	648	463	639	274	1292	667	195	330	276	433	297	411	127	217	90	123	67	89
Il13ra2	5	8	36	11	14	32	15	6	5	22	23	11	26	18	39	66	70	27	48
Il15	19	7	14	28	9	53	31	44	75	20	31	0	63	30	135	81	115	115	122
Il15ra	109	74	104	130	83	474	143	217	58	175	214	217	278	151	2491	2231	3685	1744	3079
Il16	812	418	457	535	433	2988	800	847	637	367	95	55	197	27	329	516	461	247	421
Il17a	0	0	0	0	0	13	0	0	0	0	9	0	0	0	0	0	0	0	0
Il17b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Il17c	2	1	2	5	0	1	1	64	0	0	0	0	0	126	0	1	3	0	24
Il17d	0	0	0	0	0	0	0	0	0	3	0	0	8	0	0	0	0	0	0
Il17f	87	129	133	141	58	172	88	363	273	102	138	83	74	109	37	97	73	20	54
Il17ra	1807	1184	779	1427	520	1919	1226	309	411	311	1097	629	990	652	598	417	510	415	326
Il17rb	2	10	0	4	16	13	28	0	0	2	0	0	8	0	0	56	9	9	2
Il17rc	1	2	1	6	2	10	13	0	0	16	85	0	1	0	0	0	2	12	0
Il17rd	43	36	32	54	40	87	36	59	107	56	52	59	58	107	3	20	23	39	19
Il17re	25	9	16	25	12	36	21	13	8	154	16	18	39	14	4	47	56	29	38
Il18	100	68	48	212	28	174	70	44	100	70	102	98	208	44	76	10	0	4	24
Il18bp	231	290	215	570	144	447	166	113	78	207	38	77	19	147	116	209	202	84	243
Il18r1	68	14	42	39	50	194	41	13	134	19	92	58	95	125	83	103	178	51	77
Il18rap	99	57	58	100	47	224	107	103	57	76	157	82	291	95	16	142	103	16	55
Il19	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Il1a	15208	12720	4818	6769	1090	3310	2466	16144	40374	6889	1541	1096	1128	660	0	22	13	1	33
Il1b	6723	10996	5939	9506	5342	13236	9621	12219	10656	4391	24083	22394	28294	13799	574	1238	980	993	1125
Il1f10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Il1f5	0	0	20	0	2	0	0	0	1	0	0	1	0	0	0	3	0	0	1
Il1f6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Il1f8	0	0	3	0	0	0	0	0	4	0	5	0	0	0	0	0	0	0	0
Il1f9	183	42	87	62	34	156	75	6	42	34	101	94	51	0	4	16	52	8	41
Il1r1	139	129	97	122	34	292	95	14	97	3533	206	238	337	244	0	43	62	2	5
Il1r2	243	200	211	148	36	72	42	940	805	133	3274	2280	3155	1261	22	103	49	206	59
Il1rap	164	182	106	162	124	409	153	85	47	66	140	101	343	70	4	44	51	11	34
Il1rapl1	5	4	5	18	7	16	29	13	55	0	42	11	21	0	3	5	7	7	9
Il1rapl2	16	8	27	12	8	23	8	9	64	11	3	2	17	49	19	10	7	16	5
Il1rl1	111	52	122	82	43	128	45	66	211	62	674	839	860	743	32	66	34	15	35
Il1rl2	1617	1052	669	1293	640	3059	1518	280	459	147	857	1028	1180	980	1	32	8	27	0
Il1rn	815	1237	878	1795	555	1045	645	257	25	49	6276	8331	11792	6543	120	31	42	1	17
Il2	0	1	0	0	1	3	0	0	0	0	1	1	0	2	0	10	0	0	0
Il20	0	0	0	0	0	0	0	0	0	0	18	8	1	0	0	3	0	0	0
Il20ra	0	0	1	0	2	13	0	0	0	0	0	0	0	0	0	0	0	0	0
Il20rb	37	33	23	39	19	33	51	47	68	29	27	84	25	46	38	17	34	6	8
Il21	0	0	19	1	0	4	3	0	0	0	1	0	4	0	0	1	1	0	1
Il21r	1521	1198	720	1385	667	2892	1220	1091	689	408	765	755	581	801	1259	1422	1960	839	1808
Il22	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	9	15	3	2
Il22ra1	0	0	4	0	1	0	0	0	0	0	2	0	0	0	0	7	0	0	0
Il22ra2	3	0	7	1	0	1	0	0	0	0	35	0	1	0	0	10	0	0	1
Il23a	17	35	57	7	1	8	13	0	0	4	54	0	25	0	0	1	4	6	3
Il23r	4	4	4	1	0	3	1	0	2	3	2	10	0	0	15	17	19	2	8
Il24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Il25	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	10	0	0
Il27	2	4	10	5	2	21	0	0	0	6	15	0	4	0	0	25	12	13	8
Il27ra	2	1	6	17	4	29	0	0	0	3	24	17	25	0	57	21	94	198	6
Il2ra	1731	1460	621	1384	1396	6239	2479	3643	8238	2868	826	995	964	503	360	443	589	517	350
Il2rb	0	5	4	8	0	37	0	0	60	0	0	6	40	0	63	266	187	281	56
Il2rg	879	951	714	1598	653	2021	1270	1010	1004	406	1943	2455	2463	1682	1223	1655	1906	2115	1576
Il3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
Il31	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Il31ra	0	0	7	0	2	8	0	0	0	1	7	0	10	0	0	0	0	7	0
Il33	0	0	1	4	0	0	0	0	0	3	0	17	0	4	24	2	1	7	3
Il34	4	2	4	1	3	22	38	1	0	15	1	7	4	1	0	5	14	1	6
Il3ra	172	50	23	55	39	250	57	98	6	29	57	117	158	87	11	214	124	80	258
Il4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Il4i1	38	1	33	43	24	93	9	19	7	15	639	458	446	234	2650	2374	3603	1740	2173
