	GSM1910656	GSM1910659	GSM1910652	GSM1910667	GSM1910657	GSM1910665	GSM1910662	GSM1910655	GSM1910664	GSM1910653	GSM1910658	GSM1910666	GSM1910660	GSM1910661	GSM1910663	GSM1910654
Inpp5a	1175	551	324	314	533	1037	709	429	638	410	1092	169	764	425	721	1147
Inpp5b	552	525	237	286	256	896	645	145	584	395	696	106	663	302	691	473
Inpp5d	100	148	78	73	88	197	169	37	182	125	157	37	117	110	170	119
Inpp5e	448	278	123	174	269	427	298	177	270	218	553	68	299	188	298	543
Inpp5f	7436	2607	2345	1216	2738	7310	3437	2446	3590	2882	5541	682	3713	2134	3890	7294
Inpp5j	259	244	110	146	158	412	344	101	305	157	358	62	275	150	244	279
Inpp5k	427	318	147	208	239	547	362	152	328	259	548	117	356	197	371	423
Inppl1	1335	979	494	504	667	1515	1138	419	1015	667	1833	254	1010	650	993	1379
Ins1	302	217	74	140	137	430	319	128	246	170	282	163	348	93	312	348
Ins2	1173589	917271	316810	589800	570355	1919560	1506284	545092	1110244	669447	1102017	676278	1383004	331353	1342481	1622649
Insc	10	21	6	4	3	7	19	1	24	10	28	5	8	26	14	2
Insig1	1817	759	757	527	1930	1295	1253	1692	803	789	1718	237	993	745	826	3439
Insig2	1198	542	324	335	460	1111	794	329	702	460	1364	146	726	397	795	1010
Insl3	33	18	5	8	19	57	24	8	44	30	36	18	6	12	14	28
Insl5	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
Insl6	7	4	3	2	1	7	5	1	3	6	4	3	6	1	6	2
Insm1	4362	2611	1396	1615	1640	4874	4071	1485	2964	1620	3769	786	3359	1900	3993	4659
Insm2	8	2	4	0	3	2	0	4	4	4	2	0	1	2	1	15
Insr	786	657	295	368	430	1085	809	271	629	418	1367	83	752	379	765	872
Insrr	5342	2508	1643	1919	3159	3640	3280	1804	3354	1963	5105	634	2604	1834	2743	5552
Ints1	769	676	338	300	361	982	812	247	668	468	848	141	716	407	641	741
Ints10	420	338	188	186	179	663	392	107	355	244	543	86	392	221	414	398
Ints12	264	227	91	122	105	346	277	87	199	154	303	59	253	140	266	240
Ints2	465	443	228	222	231	713	525	171	382	266	547	57	472	274	460	515
Ints3	1501	1203	707	680	477	2076	1650	386	1301	1003	1880	267	1591	815	1400	1260
Ints4	659	485	230	257	289	888	556	152	539	344	713	92	528	344	513	620
Ints5	480	415	186	184	333	689	545	201	401	264	695	142	459	281	414	660
Ints6	488	385	185	217	280	631	460	212	358	263	642	61	440	258	385	614
Ints7	331	260	120	130	203	554	315	121	248	199	418	52	305	201	243	333
Ints8	735	497	276	252	276	794	626	227	467	323	995	122	514	339	519	779
Ints9	196	181	113	114	87	364	212	74	218	151	281	67	221	111	215	195
Intu	436	277	141	152	225	470	383	164	242	187	527	37	367	162	311	566
Invs	356	296	140	189	83	529	451	68	290	212	345	46	437	190	332	257
Ip6k1	2779	1785	872	945	1455	2933	2327	1022	1758	1247	2995	373	2062	1155	1932	3087
Ip6k2	1866	1062	614	622	1214	1834	1384	740	1142	864	1970	378	1024	794	986	1890
Ip6k3	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1
Ipcef1	55	92	46	52	9	216	107	11	122	40	59	13	206	44	193	25
Ipmk	991	591	347	362	560	1004	802	480	613	435	1121	133	762	402	692	1317
Ipo11	237	236	114	107	110	320	262	78	209	146	341	40	228	153	232	250
Ipo13	454	320	197	178	200	585	426	129	352	273	581	116	382	222	396	444
Ipo4	1055	1278	481	564	511	2195	1545	344	1321	827	1330	293	1513	643	1287	876
Ipo5	2435	1569	737	763	1165	2922	1777	901	1506	1116	3299	358	1858	962	1794	3059
Ipo7	2467	2002	860	894	1003	2981	2197	862	1712	1294	3716	310	2145	1051	1967	2516
Ipo8	894	666	287	363	316	1039	898	287	642	477	985	105	862	415	803	838
Ipo9	1211	880	484	529	584	1402	1170	341	868	630	1482	157	1151	603	1084	1334
Ipp	346	252	131	158	117	403	330	116	248	178	348	30	310	197	361	324
Ippk	583	298	152	161	343	492	397	262	243	195	588	72	358	183	317	872
Iqca	0	0	0	0	0	1	1	2	1	1	1	0	0	0	0	1
Iqcb1	425	207	122	121	247	360	252	177	209	147	381	54	249	154	256	466
Iqcc	210	168	84	115	82	278	199	48	198	108	216	40	225	123	234	161
Iqcd	4	10	5	4	4	11	5	2	6	3	8	0	1	3	7	4
Iqce	447	300	136	164	204	428	363	118	305	225	543	68	312	205	329	329
Iqcf1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Iqcf3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Iqcf4	4	0	3	1	1	1	0	0	3	0	1	0	0	2	0	3
Iqcf5	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
Iqcf6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Iqcg	57	21	32	72	18	132	27	17	27	67	49	4	28	20	21	35
Iqch	7	2	7	1	4	5	4	0	5	5	5	2	2	3	5	6
Iqcj	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Iqck	32	21	5	7	16	39	22	16	20	21	37	5	27	18	22	40
Iqgap1	6558	2887	1633	1404	3299	4369	3596	2754	2416	1866	7975	473	3568	1858	3065	7247
Iqgap2	232	80	106	56	137	128	105	83	115	84	361	17	141	88	220	336
Iqgap3	49	9	7	7	21	14	7	13	22	9	32	0	5	9	14	23
Iqsec1	258	285	119	125	140	368	215	100	219	159	382	53	248	139	264	378
Iqsec2	170	182	98	116	87	385	282	63	255	181	307	43	228	126	214	215
Iqsec3	44	27	14	15	20	34	19	15	15	18	54	1	18	13	13	34
Iqub	9	3	0	0	6	1	2	7	0	0	2	0	1	0	0	16
Irak1	2775	2248	1282	1259	1318	4232	3109	854	2610	1916	3003	524	2766	1469	2791	2361
Irak1bp1	154	93	55	50	76	239	170	65	140	54	209	54	127	53	152	200
Irak2	190	98	44	50	140	128	99	82	95	73	320	35	100	59	117	236
Irak3	93	36	17	13	44	127	42	36	38	35	200	11	33	25	34	91
Irak4	105	94	71	59	30	239	139	12	129	107	149	44	127	87	129	41
Ireb2	2354	1760	1026	1130	1249	3187	2200	906	2075	1445	2665	274	2179	999	2553	2520
Irf1	1935	514	449	350	754	1308	677	416	754	671	2148	199	579	392	722	1236
Irf2	682	247	156	171	341	497	330	216	272	249	864	85	292	190	295	665
Irf2bp1	935	541	353	305	427	875	727	341	562	398	990	223	640	360	612	1095
Irf2bp2	1795	980	548	621	485	1912	1218	401	1068	718	1434	310	1070	687	1195	1087
Irf2bpl	1316	786	610	455	563	1409	1044	487	928	736	1649	196	967	681	991	1283
Irf3	356	333	179	180	251	572	373	92	415	283	611	135	323	207	318	287
Irf4	0	0	1	0	1	6	0	0	1	0	6	0	1	1	1	1
Irf5	22	23	21	14	23	36	25	14	27	28	107	14	21	12	28	34
Irf6	2392	1001	465	590	1257	1552	1313	1077	946	672	2962	216	1242	629	1132	3336
Irf7	187	48	62	37	61	166	74	49	54	166	686	97	52	57	87	97
Irf8	77	79	39	31	26	120	76	27	70	56	108	25	44	55	100	38
Irf9	774	284	206	187	290	576	349	186	340	329	1321	138	345	215	374	557
Irgc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Irgm1	1113	258	204	151	365	526	332	268	279	295	2388	95	335	157	352	1031
Irgm2	353	119	88	95	119	247	162	85	134	168	1363	36	152	89	181	265
Irgq	911	732	422	366	483	1217	1042	372	710	544	1097	159	880	440	825	1120
Irs1	328	112	64	59	162	173	109	105	87	74	200	3	145	72	109	270
Irs2	2185	680	442	341	708	1830	1082	690	640	422	1505	98	1083	503	770	2306
Irs3	0	0	1	0	0	3	2	1	1	2	2	0	1	0	1	0
Irs4	3	1	1	0	1	2	7	0	1	1	6	1	0	1	1	1
Irx1	149	128	54	51	45	166	162	53	96	61	37	31	178	79	148	135
Irx2	211	211	59	61	91	289	199	77	120	59	75	54	211	130	192	223
Irx3	41	3	7	4	16	9	8	11	8	10	78	2	7	6	6	39
Irx3os	1	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0
Irx4	0	0	0	0	1	0	0	1	1	0	0	1	1	1	0	0
Irx5	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1
Irx6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Isca1	1759	911	578	565	764	1996	1470	635	1060	720	1646	348	1330	723	1239	1738
Isca2	311	181	123	128	125	410	274	101	199	178	292	108	280	138	249	265
Iscu	995	563	357	363	385	1003	790	397	541	481	927	272	751	433	647	976
Isg15	58	14	17	6	16	24	5	15	13	42	771	39	13	8	13	44
Isg20	1589	752	632	418	619	2288	1291	661	1141	844	2085	436	1087	700	1192	1782
Isg20l2	368	241	115	149	200	388	257	129	257	189	550	57	251	151	239	347
Isl1	1501	1293	696	837	733	2958	1685	419	1474	974	1421	335	1371	883	1585	1452
Isl2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
Islr	9	3	1	0	4	0	1	10	3	1	45	1	1	2	1	7
Islr2	13	2	0	1	6	3	3	3	1	3	26	0	3	6	2	6
Ism1	3	0	6	1	2	13	5	3	6	4	22	0	4	6	2	7
Ism2	3	3	0	3	1	0	1	1	0	1	3	0	1	1	0	4
Isoc1	1703	993	528	533	668	1541	1316	634	980	632	1764	127	1235	672	1083	1780
Isoc2a	253	192	70	114	87	265	300	64	171	88	197	67	247	92	150	209
Isoc2b	85	47	82	79	24	296	120	27	121	94	86	74	123	42	124	80
Ispd	86	37	17	33	28	91	53	32	60	25	65	14	65	32	58	78
Ist1	1193	789	408	409	827	1382	1019	487	750	639	1824	262	926	533	856	1412
Isx	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Isy1	571	369	212	194	245	716	457	179	370	264	556	129	477	242	444	505
Isyna1	364	331	185	161	169	518	387	116	310	243	516	137	306	231	314	323
Itch	1100	828	397	401	518	1241	1008	444	748	535	1354	130	939	445	875	1282
Itfg1	3135	2113	1570	1263	1049	3656	2671	853	2119	1428	2622	507	2876	1770	2438	2489
Itfg2	393	297	120	152	204	495	343	142	268	223	432	73	372	162	309	374
Itga1	121	60	42	19	60	53	50	34	48	43	262	6	40	36	42	93
Itga10	50	39	11	31	26	98	34	5	69	35	72	6	37	23	38	29
Itga11	5	1	1	1	4	1	0	0	4	2	11	0	0	0	3	0
Itga2	59	59	60	30	20	138	79	22	67	78	165	3	45	44	48	55
Itga2b	33	20	12	12	22	21	15	17	17	13	43	4	14	12	9	35
Itga3	1551	911	792	473	615	1606	1198	491	1198	1091	4036	285	1116	575	1038	1437
Itga4	473	284	148	159	286	540	389	103	339	236	511	57	326	192	301	291
Itga5	229	320	225	155	150	292	334	96	397	360	1255	176	214	379	385	143
Itga6	2006	870	667	511	938	1502	1041	607	1028	1160	3770	201	925	593	1022	1873
Itga7	41	86	39	34	21	54	52	22	63	67	171	36	42	76	43	28
Itga8	9	1	1	1	0	0	1	2	1	0	31	1	1	3	0	6
Itga9	70	94	62	60	36	157	104	19	113	87	127	22	116	77	138	70
Itgad	68	34	6	24	19	38	42	14	10	3	24	4	32	41	26	42
Itgae	3	2	1	0	1	8	2	0	5	1	4	0	3	2	6	2
Itgal	13	18	15	17	5	40	26	6	19	27	28	3	23	14	28	14
Itgam	35	18	21	13	19	35	18	6	26	23	40	4	15	22	46	67
Itgav	3881	1668	1021	917	2089	3416	2091	1803	1632	1177	3807	300	1816	1157	1971	4605
Itgax	34	13	20	25	23	26	22	8	21	30	61	10	11	23	23	25
Itgb1	4308	3143	1896	1462	1889	5261	3760	1560	3089	2606	5947	941	3277	2266	3577	3839
Itgb1bp1	256	210	62	121	78	397	254	71	193	165	297	93	267	143	249	214
Itgb1bp2	4	1	1	1	1	2	2	0	1	2	1	0	0	0	1	1
Itgb2	45	52	44	41	32	70	48	10	39	51	124	21	31	35	58	81
Itgb2l	6	7	7	4	4	17	14	0	13	8	10	0	7	3	6	5
Itgb3	130	117	91	60	50	151	180	37	153	99	236	25	108	102	139	105
Itgb3bp	105	136	54	83	24	223	164	27	132	77	75	55	149	68	153	94
Itgb4	238	347	162	97	127	141	246	54	282	380	1004	172	304	201	247	152
Itgb5	702	725	458	415	268	1421	1001	197	891	662	938	250	1058	525	1014	582
Itgb6	56	14	16	11	29	24	20	28	14	49	102	17	19	13	21	45
Itgb7	5	1	0	0	2	2	4	1	2	1	13	1	1	1	3	5
Itgb8	839	308	319	169	389	726	314	255	361	268	604	36	314	243	443	1164
Itgbl1	20	6	3	4	4	7	9	4	6	4	50	3	6	4	3	12
Itih1	41	10	20	6	8	15	19	115	126	8	16	4	195	16	12	31
Itih2	45	20	7	19	28	42	17	11	6	16	82	6	9	8	13	49
Itih3	2	0	0	0	0	0	0	1	1	1	6	0	0	1	0	0
Itih4	329	20	6	3	128	8	3	81	17	9	885	10	18	9	12	162
Itih5	33	20	10	4	28	14	15	21	9	17	123	2	8	7	13	28
Itih5l-ps	0	0	1	0	1	2	2	1	1	0	1	0	0	0	0	3
Itk	8	5	2	1	6	6	7	1	6	4	11	2	2	3	3	9
Itln1	0	1	3	0	0	0	1	1	1	0	34	0	0	2	3	3
Itm2a	31	8	0	2	14	1	8	15	3	5	66	4	3	9	6	17
Itm2b	18927	6927	6922	3931	6537	10688	8534	5925	6036	5507	15732	3100	8544	6968	7379	14237
Itm2c	6385	3229	2390	1552	2294	5626	5089	2251	2953	2536	4935	1155	4600	2911	3613	6201
Itpa	648	396	250	248	256	743	648	234	441	310	699	214	605	310	516	696
Itpa-ps1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	2
Itpa-ps2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Itpa-ps3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Itpk1	240	197	104	149	89	507	254	102	260	183	361	80	230	147	259	305
Itpka	24	17	6	15	13	17	20	10	10	11	34	4	12	9	18	31
Itpkb	4268	1350	912	913	1446	2422	1958	1269	1355	832	4024	302	1664	1168	1614	4205
Itpkc	524	146	84	88	261	277	209	169	170	159	833	55	168	98	196	420
Itpr1	1138	953	383	470	498	1044	1026	499	501	432	748	57	1107	454	976	1358
Itpr2	112	123	79	48	51	162	176	61	89	91	151	26	183	62	89	170
Itpr3	1313	1037	392	438	493	1546	1088	458	808	576	1943	175	1053	562	1011	1550
Itpripl1	15	35	10	15	9	26	17	7	24	28	125	14	20	24	23	14
Itpripl2	126	270	168	108	75	227	196	55	208	231	633	63	187	180	228	99
Itsn1	304	256	129	138	136	424	282	79	207	175	390	63	300	166	272	329
Itsn2	890	634	266	327	486	924	714	335	622	467	1312	69	609	411	602	1094
Ivd	1759	1014	626	665	999	2077	1005	591	1475	798	2063	280	824	553	1121	1405
Ivl	1	3	0	0	0	2	1	0	1	5	7	1	2	4	2	2
Ivns1abp	4561	3152	2090	1647	1845	6506	4460	1311	4091	3227	4546	668	4242	2440	4005	3687
Iws1	752	553	294	287	434	805	636	306	501	307	992	109	651	368	580	900
Iyd	4	1	1	0	3	1	3	2	2	1	4	0	4	2	2	8
Izumo1	2	9	3	6	4	16	7	1	17	5	21	1	6	5	4	1
Izumo1r	0	0	0	1	0	2	1	0	0	0	0	0	0	0	1	1
Izumo2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Izumo3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Izumo4	141	99	75	55	92	167	133	71	103	84	163	41	95	83	91	150
Jade1	2565	1483	792	802	999	2757	1909	842	1568	1098	2018	215	2074	924	2201	2743
Jade2	691	433	237	353	385	679	530	294	401	330	974	89	486	276	486	860
Jade3	684	616	346	424	294	993	766	168	630	485	835	99	611	345	743	520
Jag1	166	357	204	166	101	270	311	64	346	280	508	61	245	256	301	142
Jag2	393	274	148	166	189	509	394	120	332	185	378	58	322	173	329	426
Jagn1	545	500	301	303	234	893	621	184	569	427	783	237	686	338	671	555
Jak1	3806	1864	1209	1055	1599	3376	2280	1324	2023	1574	4808	410	2185	1279	2290	4078
Jak2	1340	503	293	302	767	1010	658	576	549	440	1833	103	550	336	640	1743
Jak3	512	369	304	228	311	1203	474	113	922	522	762	177	382	341	694	327
Jakmip1	576	495	238	307	229	751	553	177	452	298	431	72	488	282	501	549
Jakmip2	15	16	4	6	2	11	23	12	11	3	12	2	21	8	14	24
Jakmip3	4	2	0	0	2	0	0	1	0	2	4	0	1	2	1	2
Jam2	607	198	195	146	199	398	210	148	425	320	946	81	206	163	391	365
Jam3	226	176	111	100	93	322	211	58	201	145	195	64	207	130	203	232
Jarid2	399	258	172	131	173	374	367	102	262	231	515	45	272	205	284	408
Jazf1	522	260	142	129	184	398	327	166	238	169	462	40	285	158	282	353
Jchain	1	1	4	0	1	11	0	0	0	0	1	6	2	23	1	2
Jdp2	70	48	21	19	30	79	50	31	35	32	104	26	67	47	57	70
Jhy	12	12	2	4	9	15	10	2	9	12	8	4	6	5	6	6
Jkamp	420	323	142	148	132	501	370	91	402	194	406	108	383	215	428	345
Jmjd1c	1481	1172	569	531	728	1757	1279	692	981	691	1773	115	1279	609	1359	1975
Jmjd4	155	143	57	68	103	235	170	67	137	116	208	23	182	109	160	179
Jmjd6	681	392	222	228	287	1098	538	200	637	294	714	221	466	331	619	624
Jmjd7	53	36	22	12	20	54	57	13	32	31	64	17	40	22	45	42
Jmjd8	1217	794	465	386	499	1387	1016	365	869	534	1149	300	1037	557	933	1052
Jmy	520	484	206	239	196	718	536	189	380	269	655	65	516	265	514	530
Josd1	869	607	306	349	344	1123	803	319	606	462	939	178	730	370	773	934
Josd2	295	225	145	148	113	438	270	64	312	196	310	137	251	165	229	202
Jph1	15	13	3	4	8	13	18	5	10	8	23	2	14	6	17	16
Jph2	25	9	1	3	7	10	11	12	12	9	104	3	5	9	7	18
Jph3	231	303	141	186	62	457	308	75	285	130	221	89	350	178	333	212
Jph4	206	108	65	57	81	171	122	46	121	58	203	21	113	85	100	111
Jrk	205	129	80	85	72	321	142	44	117	114	288	30	165	100	145	133
Jrkl	147	147	74	90	94	216	161	43	120	95	220	24	151	87	147	140
Jsrp1	1	0	0	0	2	3	0	0	1	0	3	0	0	2	0	0
Jtb	803	636	313	312	314	1097	841	259	626	479	958	253	807	369	729	689
Jun	3568	593	514	364	845	1564	702	716	775	710	2609	268	568	469	779	1158
Junb	6378	664	750	416	1198	2316	859	930	1212	923	3856	591	764	638	1077	2799
Jund	6070	1586	1046	992	2939	3184	2263	3057	1947	1477	3804	824	2091	1194	2176	6756
Jup	3037	1434	929	765	1786	2119	1533	1089	1448	1142	4134	493	1296	844	1358	3284
K230010J24Rik	26	23	7	22	10	48	30	9	31	22	21	6	23	17	26	21
Kalrn	190	208	100	111	69	323	227	68	129	112	241	22	226	110	195	254
Kank1	340	315	156	159	174	455	389	131	277	254	573	58	335	210	327	334
Kank2	148	127	81	82	78	167	163	71	130	140	288	27	123	100	159	170
Kank3	61	57	31	17	39	82	52	21	75	66	137	19	49	39	65	29
Kank4	3	1	2	1	0	2	1	0	1	0	7	0	1	2	2	1
Kansl1	1226	913	503	591	613	1575	1121	420	901	654	1537	143	1048	557	1037	1154
Kansl1l	178	171	93	117	69	260	192	42	139	102	413	27	202	121	207	155
Kansl2	998	765	364	382	519	1262	903	383	802	577	1142	219	924	489	874	1128
Kansl2-ps	0	0	5	0	9	7	0	0	0	0	0	0	7	0	7	6
Kansl3	1019	704	354	395	562	1115	824	386	724	511	1431	111	725	451	774	1217
Kap	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kars	1547	1133	558	568	597	1908	1405	496	1078	816	2058	363	1431	743	1226	1478
Kars-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kat2a	510	445	232	244	220	731	564	117	522	323	700	146	544	278	503	438
Kat2b	1155	519	341	306	484	894	666	295	488	396	1237	92	603	313	572	998
Kat2b-ps	1	0	0	0	0	1	1	0	0	0	0	0	2	1	1	0
Kat5	596	411	209	207	324	757	487	247	420	318	640	130	490	273	467	594
Kat6a	1173	820	380	407	509	1126	963	511	555	517	1523	68	880	425	886	1523
Kat6b	623	373	231	226	327	718	520	214	399	265	575	50	492	228	563	580
Kat6b-ps1	1	1	0	0	2	0	1	0	0	0	0	1	1	0	0	1
Kat6b-ps2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kat7	959	680	325	369	548	1191	856	347	700	519	1167	164	745	415	713	971
Kat8	209	194	98	122	79	343	233	63	193	145	247	89	241	111	218	179
Katna1	595	368	201	214	278	701	437	171	369	307	707	124	427	228	433	495
Katnal1	297	221	101	120	90	352	254	63	184	121	274	37	241	145	214	198
Katnal2	40	30	12	20	13	48	38	14	25	19	23	6	43	19	38	50
Katnb1	295	174	95	102	163	283	235	102	203	116	279	61	208	118	205	315
Katnbl1	301	197	88	89	192	327	250	119	183	122	408	44	220	119	212	332
Kazald1	44	19	12	14	17	38	31	6	32	25	23	9	22	12	24	25
Kazn	273	241	129	105	107	416	306	77	263	208	353	69	331	188	285	233
Kbtbd11	59	27	4	16	16	71	38	26	33	14	93	11	18	19	47	70
Kbtbd12	6	2	0	1	1	9	1	0	2	3	2	0	0	2	2	0
Kbtbd13	0	0	1	0	0	3	0	0	3	0	0	0	0	1	1	0
Kbtbd2	882	639	328	323	429	944	724	368	578	381	1110	137	621	364	664	928
Kbtbd3	218	138	69	69	87	172	152	76	116	89	194	46	140	80	120	219
Kbtbd4	390	263	165	139	240	509	353	171	300	221	505	105	320	205	305	420
Kbtbd6	7	3	1	2	6	7	6	5	6	1	7	0	8	5	7	7
Kbtbd7	612	668	261	362	275	1033	730	274	642	364	674	103	787	342	750	764
Kbtbd8	52	81	40	52	35	122	97	19	79	51	105	18	102	44	83	76
Kcmf1	1208	950	443	444	524	1538	1107	455	926	677	1713	343	1034	552	1063	1135
Kcna1	13	6	1	0	3	3	3	1	2	3	14	0	3	6	7	4
Kcna10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kcna2	214	129	85	54	41	150	185	57	112	86	121	13	242	77	118	183
Kcna3	1	0	3	2	3	2	1	1	2	0	8	1	0	2	0	5
Kcna4	5	5	0	0	3	1	7	1	3	1	7	1	4	2	3	7
Kcna5	25	24	4	15	12	32	20	6	17	6	43	2	24	12	25	22
Kcna6	7	32	15	7	7	13	16	5	18	14	17	6	23	16	16	7
Kcna7	0	1	1	0	0	6	1	0	3	1	0	1	3	0	2	1
Kcnab1	20	15	5	0	10	13	13	18	11	9	51	1	14	10	6	25
Kcnab2	71	82	32	46	39	61	71	34	56	39	87	20	64	53	41	80
Kcnab3	250	110	63	59	140	240	165	71	174	107	207	32	151	72	121	204
Kcnb1	1308	868	466	490	599	1511	1075	575	791	645	1243	183	1014	516	1084	1701
Kcnb2	92	126	59	61	30	151	149	43	101	61	52	6	150	53	131	109
Kcnc1	3	6	4	2	0	5	6	1	5	6	5	0	16	5	10	14
Kcnc2	69	53	22	25	31	68	50	12	46	31	85	8	49	30	48	63
Kcnc3	586	374	207	229	408	806	518	141	549	282	508	86	309	296	421	481
Kcnc4	15	14	2	8	12	15	14	8	8	10	32	1	16	8	10	12
Kcnd1	116	93	44	45	75	123	102	48	92	48	156	17	85	50	83	129
Kcnd2	9	13	4	6	5	8	13	8	11	5	11	1	12	6	13	16
Kcnd3	15	9	4	1	4	2	8	9	4	2	36	0	7	6	2	25
Kcne1	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0
Kcne1l	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
Kcne2	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	1
Kcne3	99	69	59	23	21	154	80	16	233	55	58	54	47	55	190	48
Kcne4	135	18	18	5	32	54	13	26	42	29	169	11	11	13	26	50
Kcnf1	71	36	25	43	60	122	113	39	64	13	99	5	81	32	63	144
Kcng1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0
Kcng2	0	0	1	0	0	1	0	0	1	0	1	1	0	0	2	0
Kcng3	17	2	6	7	10	8	10	3	2	2	8	1	5	1	10	31
Kcng4	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0
Kcnh1	1542	659	402	356	318	1368	1073	247	686	501	1620	99	1134	597	942	823
Kcnh2	1483	1145	560	670	529	1937	1367	542	1377	740	1210	307	1080	644	1541	1372
Kcnh3	120	33	15	33	65	63	63	39	28	37	100	19	31	17	59	144
Kcnh4	0	3	3	0	2	8	2	0	2	2	5	2	2	1	4	4
Kcnh5	19	30	6	5	5	11	30	6	16	10	5	0	54	18	15	36
Kcnh6	854	670	434	413	535	1143	880	200	677	682	1023	100	655	323	453	775
Kcnh7	37	41	20	15	27	58	48	16	31	31	60	13	57	23	35	50
Kcnh8	46	33	11	15	18	52	37	18	35	18	41	6	39	18	40	56
Kcnip1	1330	892	362	554	503	1807	1151	367	987	632	1037	302	1269	530	1289	1061
Kcnip2	124	5	15	8	85	47	28	36	20	8	97	10	8	18	14	127
Kcnip3	118	63	28	41	30	73	85	35	42	25	79	16	134	87	54	167
Kcnip4	91	101	34	44	42	123	97	34	94	63	96	21	108	34	100	82
Kcnj1	0	0	2	1	0	3	1	0	2	2	0	2	0	0	2	0
Kcnj10	2	22	11	6	4	20	16	2	7	7	13	1	12	11	7	11
Kcnj11	2782	1485	738	894	1319	2713	1912	947	1454	979	2252	364	1961	960	1765	2676
Kcnj12	383	171	74	173	103	300	191	68	231	80	350	59	181	91	274	280
Kcnj13	0	2	0	0	0	1	0	1	0	1	0	0	0	0	0	1
Kcnj14	4	0	0	0	3	2	1	3	2	2	2	0	1	1	0	1
Kcnj15	7	7	6	3	3	9	7	2	10	6	8	4	5	10	8	8
Kcnj16	1	2	4	1	0	2	5	2	4	1	13	0	6	0	3	1
Kcnj2	49	130	58	81	22	261	198	17	210	108	85	28	70	81	183	40
Kcnj3	29	41	9	16	9	29	47	14	23	10	24	0	37	22	25	37
Kcnj4	8	11	7	5	4	18	10	4	18	7	8	3	1	6	11	15
Kcnj5	159	3	283	159	1	585	496	98	9	840	12	50	14	10	364	22
Kcnj6	140	103	73	45	61	199	129	67	87	72	115	8	110	65	134	213
Kcnj8	51	95	62	30	10	111	108	5	114	68	45	36	81	71	96	29
Kcnj9	1	0	1	0	1	4	1	1	3	1	2	0	2	2	1	2
Kcnk1	794	444	237	207	304	853	678	305	453	370	996	172	749	337	509	967
Kcnk10	2	0	2	2	4	0	7	4	3	2	5	1	3	6	0	25
Kcnk12	155	79	33	55	64	132	127	57	95	72	127	49	95	55	121	129
Kcnk13	11	21	10	14	24	38	19	16	16	6	13	6	17	10	21	26
Kcnk15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kcnk16	2667	946	854	655	908	1389	1466	846	1044	1173	1903	304	1216	865	1264	2003
Kcnk18	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Kcnk2	8	7	5	3	5	5	6	3	5	2	15	1	18	2	4	11
Kcnk3	210	235	74	92	201	235	279	133	196	95	208	58	314	162	264	477
Kcnk4	1	0	0	2	0	2	0	0	3	1	3	0	1	0	1	2
Kcnk5	132	96	47	35	70	78	73	42	61	75	309	22	64	69	60	77
Kcnk6	32	38	16	16	11	27	31	8	37	27	62	4	23	24	24	17
Kcnk7	1	0	2	0	2	0	1	0	0	0	2	0	0	0	1	1
Kcnk9	3	0	1	0	2	2	0	3	2	0	3	0	1	3	0	12
Kcnma1	677	481	274	237	250	827	651	293	477	255	585	16	717	308	592	847
Kcnmb1	68	11	7	4	18	43	9	7	12	14	40	2	17	6	18	60
Kcnmb2	1256	655	386	405	409	918	1013	441	694	446	1063	133	877	457	682	1715
Kcnmb3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
Kcnmb4	7	5	2	2	2	10	3	3	3	2	6	1	7	4	7	3
