	GSM2995265	GSM2995266	GSM2995267	GSM2995268	GSM2995269	GSM2995270	GSM2995271
Krtap1-3	0	0	0	0	0	0	0
Krtap1-4	0	0	0	0	0	0	0
Krtap1-5	0	0	0	0	0	0	0
Krtap10-4	0	0	0	0	0	0	0
Krtap11-1	0	0	0	0	0	0	0
Krtap12-1	0	0	0	0	0	0	0
Krtap13	0	0	0	0	0	0	0
Krtap13-1	0	0	0	0	0	0	0
Krtap14	0	0	0	0	0	0	0
Krtap15	0	0	0	0	0	0	0
Krtap16-1	0	0	0	0	0	0	0
Krtap16-3	0	0	0	0	0	0	0
Krtap17-1	0	0	0	0	0	0	0
Krtap19-1	0	0	0	0	0	0	0
Krtap19-2	0	0	0	0	0	0	0
Krtap19-3	0	0	0	0	0	0	0
Krtap19-4	0	0	0	0	0	0	0
Krtap19-5	0	0	0	0	0	0	0
Krtap19-9a	0	0	0	0	0	0	0
Krtap19-9b	0	0	0	0	0	0	0
Krtap2-4	0	0	0	0	0	0	0
Krtap20-2	0	0	0	0	0	0	0
Krtap21-1	0	0	0	0	0	0	0
Krtap22-2	0	0	0	0	0	0	0
Krtap24-1	0	0	0	0	0	0	0
Krtap26-1	0	0	0	0	0	0	0
Krtap27-1	0	0	0	0	0	0	0
Krtap28-13	7	9	7	25	3	8	17
Krtap29-1	0	0	0	0	0	0	0
Krtap3-1	0	0	1	0	0	0	0
Krtap3-2	0	0	0	0	0	0	0
Krtap3-3	0	0	0	0	0	0	0
Krtap31-1	0	0	0	0	0	0	0
Krtap31-2	0	0	0	0	0	0	0
Krtap4-1	0	0	0	0	0	0	0
Krtap4-13	0	0	2	0	0	0	0
Krtap4-16	0	0	5	0	1	0	0
Krtap4-2	0	0	1	0	0	0	0
Krtap4-6	0	0	0	0	0	0	0
Krtap4-7	0	0	0	0	0	0	0
Krtap4-8	0	0	0	0	0	0	0
Krtap4-9	0	0	0	0	0	0	0
Krtap5-1	0	0	0	0	0	0	0
Krtap5-2	0	0	0	0	0	0	0
Krtap5-3	20	2	7	4	4	7	4
Krtap5-4	0	0	0	0	0	0	0
Krtap5-5	36	11	11	3	9	7	2
Krtap6-1	0	0	0	0	0	0	0
Krtap6-2	0	0	0	0	0	0	0
Krtap6-3	0	0	0	0	0	0	0
Krtap6-5	0	0	0	0	0	0	0
Krtap7-1	0	0	0	0	0	0	0
Krtap8-1	0	0	0	0	0	0	0
Krtap9-1	0	0	0	0	0	0	0
Krtap9-3	0	0	0	0	0	0	0
Krtap9-5	0	0	0	0	0	0	0
Krtcap2	611	773	761	770	908	886	817
Krtcap3	842	807	794	1108	749	667	890
Krtdap	0	0	0	0	0	0	0
Ksr1	3395	3520	2810	3328	3350	2624	2597
Ksr2	15	12	8	8	11	10	3
Kti12	162	310	277	262	358	254	241
Ktn1	415	430	336	366	435	425	338
Kxd1	844	936	832	1019	989	810	1014
Ky	218	237	85	101	174	139	55
Kynu	32	16	7	6	64	8	17
L1cam	241	291	291	268	317	287	241
L1td1	1	1	0	0	0	2	0
L2hgdh	1891	1207	1119	1286	1651	1568	1457
L3hypdh	13	16	8	11	14	11	16
L3mbtl1	4	0	1	4	0	0	3
L3mbtl2	180	186	228	183	265	235	168
L3mbtl3	154	162	71	118	141	86	83
L3mbtl4	0	0	0	0	1	0	0
Lacc1	37	37	31	19	99	46	42
Lace1	303	312	237	315	298	285	299
Lactb	372	418	278	351	398	401	407
Lactb2	1118	1151	831	1026	1252	1235	1224
Lactbl1	1	0	1	0	2	0	0
Lad1	4531	4546	3688	4434	5786	4907	4504
Lag3	123	69	103	25	115	65	114
Lage3	214	255	227	261	258	250	262
Lair1	79	55	35	40	117	31	52
Lalba	0	0	0	1	1	0	0
Lama1	7	11	0	1	6	3	2
Lama2	26	10	7	18	16	6	1
Lama3	1206	1169	897	1240	616	517	73
Lama4	72	47	38	70	94	21	22
Lama5	271	240	234	187	339	175	161
Lamb1	169	99	63	125	369	62	43
Lamb2	196	126	166	250	68	68	61
Lamb3	464	557	499	548	525	414	291
Lamc1	208	170	136	200	280	80	59
Lamc2	561	579	324	425	460	194	129
Lamc3	4	0	3	6	18	0	1
Lamp1	12481	11400	8707	11030	12781	11162	11057
Lamp2	4723	4129	3144	4049	4484	3727	3349
Lamp3	0	0	0	0	0	0	0
Lamp5	0	0	0	0	0	0	0
Lamr1-ps1	0	0	0	0	0	0	0
Lamtor1	1098	1186	1150	1182	1378	1191	1075
Lamtor2	1846	1747	1872	2297	2164	2080	2072
Lamtor3	550	576	564	502	685	647	633
Lamtor4	820	829	797	988	926	887	1066
Lamtor5	742	669	694	789	836	770	801
Lancl1	162	168	148	170	207	139	132
Lancl2	198	216	166	150	202	197	157
Lancl3	1	4	7	11	2	2	0
Lao1	0	0	0	0	0	0	0
Lap3	11103	13056	13073	16004	14674	13963	11651
Laptm4a	4967	4607	3968	4938	4500	3896	3553
Laptm4b	1483	1313	1115	1266	1329	1157	765
Laptm5	560	408	390	151	1031	217	414
Large	197	112	116	137	142	108	47
Larp1	1436	1712	1344	1397	2049	1553	1469
Larp1b	2267	2441	2574	2794	2763	2493	2863
Larp4	1125	1406	1126	959	1593	1610	1415
Larp4b	2776	3024	2274	2501	3173	2913	3746
Larp6	9	2	12	6	4	1	4
Larp7	318	391	293	292	380	364	278
Lars	346	471	320	413	545	499	458
Lars2	14625	13874	14846	14848	16433	13405	12644
Las1l	235	374	298	318	360	325	230
Lasp1	18941	18853	16341	19860	18930	15376	14660
Lat	114	136	151	70	145	73	181
Lat2	79	33	106	50	84	66	119
Lats1	1042	1002	734	862	1180	1024	999
Lats2	479	387	388	417	388	318	261
Lax1	59	59	41	20	173	35	82
Layn	6	0	3	7	4	2	3
Lbh	573	335	420	297	639	283	196
Lbhd1	54	72	53	56	68	78	58
Lbp	15	32	22	31	35	27	26
Lbr	472	609	499	455	683	565	611
Lbx1	0	0	0	0	0	0	0
Lbx2	2	0	4	1	3	2	2
Lca5	9	5	7	2	4	6	4
Lca5l	4	4	5	2	4	4	1
Lcat	3	0	2	2	3	1	2
Lce1a1	0	0	0	0	0	0	0
Lce1a2	0	0	0	0	0	0	0
Lce1b	0	0	1	0	0	0	0
Lce1c	0	0	0	0	0	0	0
Lce1d	0	0	0	0	0	0	0
Lce1e	0	0	0	0	0	0	0
Lce1f	0	0	0	0	0	0	0
Lce1g	0	0	0	0	0	0	0
Lce1h	0	0	0	0	0	0	0
Lce1i	0	0	0	0	0	0	0
Lce1j	0	0	0	0	0	0	0
Lce1k	0	0	0	0	0	0	0
Lce1l	0	0	0	0	0	0	0
Lce1m	0	0	0	0	0	0	0
Lce3a	0	0	0	0	0	0	0
Lce3b	0	0	0	0	0	0	0
Lce3c	0	0	0	0	0	0	0
Lce3d	0	0	0	0	0	0	0
Lce3e	0	0	0	0	0	0	0
Lce3f	0	0	0	0	0	0	0
Lce6a	0	0	0	0	0	0	0
Lck	330	327	341	104	390	210	310
Lclat1	1751	1464	996	1232	1789	1491	1309
Lcmt1	677	603	474	697	685	579	540
Lcmt2	222	256	243	266	268	260	178
Lcn10	0	0	0	0	0	0	0
Lcn11	0	0	0	0	0	0	0
Lcn12	0	0	0	0	0	0	1
Lcn2	4	3	10	5	7	5	2
Lcn3	0	0	0	0	0	0	0
Lcn4	0	0	0	0	0	0	1
Lcn5	0	0	0	0	0	0	0
Lcn6	0	0	0	0	0	0	0
Lcn8	0	0	0	0	0	0	0
Lcn9	0	0	0	0	0	0	0
Lcor	346	266	168	141	398	237	152
Lcorl	768	738	439	480	769	711	627
Lcp1	531	402	330	174	910	246	382
Lcp2	105	84	74	30	179	57	63
Lct	43862	45351	33501	52334	34631	36030	29465
Lctl	3	2	2	16	1	5	5
Ldah	546	569	395	494	660	556	456
Ldb1	716	695	710	824	818	677	677
Ldb2	30	23	33	20	7	4	11
Ldb3	1896	1613	1415	1774	1625	1577	1460
Ldha	40028	36105	31691	37944	41294	35517	36469
Ldha-ps	0	0	1	0	0	0	0
Ldha-ps2	0	0	1	0	0	0	1
Ldhal6b	2	0	0	1	0	3	0
Ldhb	182	132	162	232	27	43	50
Ldhc	0	0	0	0	1	0	0
Ldhd	152	129	99	144	110	109	72
Ldlr	831	1142	940	899	922	808	834
Ldlrad1	4	0	0	1	1	3	4
Ldlrad2	0	0	0	0	0	0	0
Ldlrad3	28	24	19	21	28	13	21
Ldlrad4	54	51	32	28	57	22	24
Ldlrap1	513	455	405	491	652	461	423
Ldoc1	0	0	0	0	0	0	0
Ldoc1l	54	27	41	44	21	18	11
Leap2	3188	2983	3133	4171	4084	5408	6890
Lect1	0	0	0	0	0	0	0
Lect2	31	19	19	51	15	16	10
Lef1	6	8	8	1	10	2	1
Lefty1	13	19	18	22	17	22	9
Lefty2	1	2	0	0	0	0	2
Lekr1	34	36	31	32	24	46	30
Lelp1	0	0	0	0	0	0	0
Lemd1	1	2	0	0	2	0	1
Lemd2	993	972	1173	1437	1084	962	888
Lemd3	442	574	502	584	526	521	431
Lenep	0	0	0	0	0	0	0
Leng1	379	363	285	422	415	432	447
Leng8	3235	3126	2285	3234	2262	3457	2946
Leng9	1550	1243	1388	1378	1162	1217	928
Leo1	289	275	248	294	283	207	183
Lep	0	1	1	42	0	0	0
Lepr	31	31	31	18	55	10	21
Leprot	1405	1354	1162	1221	1485	1286	1080
Leprotl1	975	863	729	830	1260	975	1066
Letm1	4521	4612	3849	4212	4469	4125	3821
Letm2	52	42	45	39	32	42	50
Letmd1	483	445	337	476	430	436	437
Lexm	2	2	1	1	1	5	3
Lfng	129	135	152	92	165	96	84
Lgals1	319	214	265	576	160	74	73
Lgals1-ps1	0	0	0	0	0	0	0
Lgals1-ps2	1	2	0	0	0	0	0
Lgals12	33	67	45	86	53	57	43
Lgals2	11161	14108	13723	13939	15156	13165	10539
Lgals3	11655	14918	15794	13416	15106	15215	16090
Lgals3bp	7252	6961	5975	7048	8227	6152	5777
Lgals4	56721	60159	55139	65723	60411	62257	61323
Lgals7	2	0	1	2	0	0	0
Lgals8	2286	2232	1634	2019	2247	1988	2016
Lgals9	8457	8647	7397	7150	9853	7790	6736
Lgalsl	566	569	420	419	643	436	387
Lgi1	5	6	5	3	4	8	5
Lgi2	71	43	50	70	5	18	14
Lgi3	5	4	9	8	7	2	1
Lgi4	10	3	6	8	5	7	0
Lgmn	931	850	590	740	1520	619	536
Lgr4	1059	1501	959	1044	1247	1281	1048
Lgr5	44	87	37	38	78	45	22
Lgr6	3	2	2	3	10	0	2
Lgsn	0	0	0	0	0	0	0
Lhb	0	1	1	0	0	0	0
Lhcgr	0	0	0	0	0	0	0
Lhfp	92	52	64	54	126	29	24
Lhfpl1	4	1	3	4	0	2	1
Lhfpl2	1481	965	886	824	1122	832	360
Lhfpl3	0	0	1	0	0	0	1
Lhfpl4	17	14	10	11	6	9	11
Lhfpl5	3	0	5	5	2	0	3
Lhpp	331	427	385	535	489	447	368
Lhx1	8	6	2	4	1	8	0
Lhx2	0	0	0	0	0	1	0
Lhx3	0	2	0	3	1	1	0
Lhx4	1	0	0	0	0	0	3
Lhx5	13	6	12	14	10	17	12
Lhx6	0	3	0	3	14	0	0
Lhx8	0	0	0	0	0	0	0
Lhx9	2	1	0	1	0	0	0
Lias	568	632	596	658	612	601	518
Lif	163	146	103	144	100	124	140
Lifr	37	16	18	43	95	20	20
Lig1	284	551	443	374	498	483	428
Lig3	325	372	309	313	450	352	242
Lig4	203	228	152	183	327	295	223
Lilr4b	27	26	17	4	41	21	26
Lilra5	30	8	8	13	35	5	6
Lilra6	2	1	3	1	2	2	4
Lilrb4a	15	15	6	6	51	11	10
Lim2	0	0	0	0	0	0	0
Lima1	8208	8131	5842	7325	8858	7106	6508
Limch1	40	24	32	30	30	10	7
Limd1	1759	1787	1446	1620	1761	1457	1395
Limd2	231	207	228	151	368	157	230
Lime1	167	123	90	118	130	140	234
Limk1	89	72	85	44	103	38	36
Limk2	902	922	771	945	903	769	763
Lims1	548	613	463	468	639	528	517
Lims2	124	84	137	208	48	33	27
Lin28a	0	0	0	1	2	1	0
Lin28b	0	0	2	0	0	0	6
Lin37	301	331	292	322	327	295	334
Lin52	126	114	101	122	161	155	112
Lin54	396	344	279	292	427	364	269
Lin7a	4	2	0	2	0	2	0
Lin7b	13	7	11	9	5	1	5
Lin7c	1941	2098	1484	1574	2419	2056	1968
Lin9	44	74	65	46	93	72	83
Lingo1	4	3	4	6	8	5	2
Lingo2	1	0	1	0	0	0	0
Lingo3	0	1	4	1	0	0	0
Lingo4	9	9	8	15	3	15	37
Lins1	34	54	39	55	79	48	54
Lipa	3298	2380	1591	1765	3276	2825	2199
Lipc	3	7	5	4	5	8	4
Lipe	3095	2492	2738	3141	3045	3596	2984
Lipf	0	0	0	0	0	0	0
Lipg	112	160	100	82	189	98	108
Liph	1799	1509	1181	1435	1657	1429	1251
Lipi	0	0	0	0	0	0	0
Lipk	1	1	0	0	4	2	0
Lipm	0	0	0	0	0	0	0
Lipn	0	0	1	0	0	0	0
Lipo1	0	0	0	0	0	0	0
Lipo2	3	10	1	8	9	5	5
Lipo3	155	150	96	134	195	109	103
Lipo4	0	0	2	0	0	0	0
Lipo5	0	0	0	0	0	0	0
Lipt1	29	35	29	37	45	31	37
Lipt2	42	87	60	76	87	81	72
Litaf	3047	2545	2428	2218	3964	3566	3236
Lix1	6	2	5	11	9	5	3
Lix1l	78	81	80	93	68	29	23
Lkaaear1	0	0	0	0	0	0	0
Llgl1	361	379	304	447	384	328	283
Llgl2	3748	3544	3428	3764	3536	3415	2342
Llph	294	501	367	370	506	413	491
Llph-ps1	1	0	0	0	0	0	0
Llph-ps2	97	123	131	160	138	143	102
Lman1	1852	1947	1611	2126	2239	1931	1550
Lman1l	1	1	3	4	1	1	3
Lman2	4343	4594	4005	4501	4815	4247	4026
Lman2l	277	234	173	269	201	167	175
Lmbr1	158	169	130	183	209	196	198
Lmbr1l	1246	1044	834	1047	902	1068	1150
Lmbrd1	2281	2193	1675	1770	2720	2337	1740
Lmbrd2	592	482	305	314	503	393	274
Lmcd1	130	137	111	131	167	117	122
Lmf1	166	210	167	255	242	264	222
Lmf2	408	491	443	562	561	442	468
Lmln	58	51	52	64	82	56	69
Lmna	1022	1126	1322	1399	948	826	619
Lmnb1	478	872	737	657	864	878	641
Lmnb2	1021	943	971	1127	997	1091	802
Lmntd1	0	1	0	1	0	0	0
Lmntd2	142	161	113	149	106	178	156
Lmo1	0	2	7	7	0	0	1
Lmo2	67	56	41	25	112	24	38
Lmo3	0	1	0	4	3	1	0
Lmo4	314	388	349	403	399	366	304
Lmo7	8621	8145	6291	6670	8304	6506	5473
Lmod1	478	346	397	599	80	114	127
Lmod2	0	0	0	0	0	0	0
Lmod3	0	0	0	0	0	0	0
Lmtk2	3273	2372	1977	2202	2535	2271	1849
Lmtk3	112	78	96	72	42	53	51
Lmx1a	21	23	33	21	47	21	20
Lmx1b	1	2	3	3	2	1	1
Lnp	201	202	96	147	202	212	165
Lnp1	0	0	0	0	0	0	0
Lnpep	416	309	235	234	403	278	180
Lnx1	883	775	669	679	719	745	533
Lnx2	496	620	525	545	715	502	405
Lonp1	1064	1332	1258	1258	1528	1441	1135
Lonp2	2451	2529	1807	2490	2586	2324	2267
Lonrf1	66	79	72	56	91	74	105
Lonrf2	7	10	8	15	4	0	1
Lonrf3	14	8	16	18	23	21	16
Lor	6	7	8	14	9	7	13
Lox	10	5	9	43	5	27	27
Loxhd1	2	0	3	0	0	0	1
Loxl1	82	38	93	156	33	20	8
Loxl2	72	74	46	131	151	47	32
Loxl3	21	19	16	26	43	11	20
Loxl4	7	4	6	10	11	4	4
Lpar1	1057	1027	813	844	1085	971	967
Lpar2	128	90	78	105	91	127	93
Lpar3	388	486	556	530	406	294	238
Lpar4	4	4	4	2	6	3	0
Lpar5	1055	765	690	765	974	742	540
Lpar6	143	192	94	88	209	100	170
Lpcat1	44	35	24	37	92	39	36
Lpcat2	42	19	16	13	122	12	21
Lpcat2b	6	5	5	3	4	1	8
Lpcat3	7401	7078	5900	7568	14562	12807	11706
Lpcat4	95	93	67	108	118	74	83
Lpgat1	12894	11833	8167	8677	12442	10373	9088
Lpin1	60	65	84	179	66	59	47
Lpin2	2873	1944	2012	1572	2322	4232	2611
Lpin3	2806	2691	2444	2830	2388	2549	2161
Lpl	47	59	53	657	140	14	35
Lpo	0	0	0	0	0	0	0
Lpp	1269	1267	1069	1141	1158	1218	1135
Lpxn	56	52	48	30	73	48	68
Lrat	724	627	364	520	549	341	280
Lrba	1902	2074	1626	1920	1935	1887	1864
Lrch1	178	271	190	148	197	166	126
Lrch2	22	15	19	30	4	6	0
Lrch3	562	541	416	459	579	509	440
Lrch4	927	979	1072	1168	951	772	591
Lrcol1	0	0	0	0	0	0	0
Lrfn1	7	10	11	16	6	5	1
Lrfn2	2	3	3	3	0	0	1
Lrfn3	200	210	189	266	267	213	182
Lrfn4	103	129	158	175	122	137	93
Lrfn5	5	3	2	2	7	1	2
Lrg1	8	9	13	43	17	9	1
Lrguk	0	0	0	0	0	0	0
Lrif1	312	308	172	165	229	271	332
Lrig1	752	891	850	977	677	681	457
Lrig2	297	309	206	245	320	315	328
Lrig3	540	647	523	451	526	571	569
Lrit1	0	0	0	0	0	0	0
Lrit2	6	0	0	3	1	0	0
Lrit3	1	0	0	2	0	0	0
Lrmp	357	316	272	229	350	219	299
Lrp1	6552	5774	5547	8516	6574	5870	5362
Lrp10	6382	5861	5632	6725	6287	5016	4054
Lrp11	51	24	61	75	18	22	19
Lrp12	733	708	584	809	800	942	700
Lrp1b	3	0	39	0	0	0	1
Lrp2	5	3	18	10	1	1	13
Lrp2bp	14	13	8	14	8	8	7
Lrp3	58	19	36	82	31	15	16
Lrp4	461	448	411	578	668	501	385
Lrp5	2171	2209	2164	2618	2588	2097	1671
Lrp6	1175	958	742	911	1270	1173	948
Lrp8	15	5	15	12	20	13	8
Lrpap1	308	284	281	392	314	295	239
Lrpprc	680	960	680	788	1063	1109	971
Lrr1	12	27	26	14	23	18	21
Lrrc1	2056	1709	1400	1620	2193	1756	1847
Lrrc10	2	0	0	1	0	0	0
Lrrc10b	22	21	38	47	2	3	3
Lrrc14	254	242	210	293	257	204	213
Lrrc14b	0	0	0	0	0	0	0
Lrrc15	6	1	1	1	0	0	0
Lrrc16a	1293	1352	1152	1279	1183	1245	1103
Lrrc16b	29	13	14	17	36	25	29
Lrrc17	10	2	1	4	16	2	5
Lrrc18	0	0	1	4	0	1	0
Lrrc19	2506	2081	1194	1609	2209	1818	1470
Lrrc2	3	0	0	4	1	0	3
Lrrc20	160	135	145	154	184	134	138
Lrrc23	1	0	0	4	1	1	1
Lrrc24	328	291	339	399	385	311	307
Lrrc25	24	14	6	4	41	11	3
Lrrc26	414	275	314	379	364	310	227
Lrrc27	8	4	4	11	7	2	5
Lrrc28	182	167	120	180	191	177	197
Lrrc29	46	45	38	50	54	70	67
Lrrc3	298	320	378	343	186	341	325
Lrrc30	0	0	0	0	0	0	0
Lrrc31	82	74	59	47	87	66	38
Lrrc32	24	21	9	22	83	7	4
Lrrc34	0	2	0	1	0	2	1
Lrrc36	0	1	0	1	2	1	1
Lrrc37a	0	0	0	0	0	1	0
Lrrc38	0	0	0	0	0	0	0
Lrrc39	84	60	44	79	77	45	51
Lrrc3b	0	2	3	0	1	0	0
Lrrc3c	0	0	1	0	0	0	0
Lrrc4	3	2	0	2	1	0	1
Lrrc40	291	370	248	216	294	304	288
Lrrc41	943	1023	761	1048	1176	923	811
Lrrc42	264	345	223	273	277	229	260
Lrrc43	0	0	0	0	0	0	0
Lrrc45	529	503	370	580	478	510	631
Lrrc46	2	4	7	5	6	5	4
Lrrc47	862	1010	1013	1154	1159	963	829
Lrrc48	114	87	77	88	85	81	103
Lrrc49	63	73	66	69	54	61	42
Lrrc4b	10	2	17	16	1	2	2
Lrrc4c	9	5	0	5	8	0	3
Lrrc51	14	32	26	36	43	37	41
Lrrc52	0	0	0	0	0	0	0
Lrrc55	1	2	6	2	3	1	2
Lrrc56	281	232	170	254	187	179	145
Lrrc57	597	525	488	492	537	454	453
Lrrc58	319	415	260	298	394	390	411
Lrrc59	10394	11085	9913	10862	12664	10061	8411
Lrrc6	4	0	0	2	1	0	1
Lrrc61	276	251	184	217	234	234	231
Lrrc63	2	4	0	1	0	0	0
Lrrc66	703	469	373	302	482	567	388
Lrrc69	0	0	0	1	0	0	0
Lrrc7	0	5	2	2	3	6	5
Lrrc71	8	7	3	1	2	6	13
Lrrc72	0	0	0	0	0	0	0
Lrrc73	8	4	6	6	3	0	11
Lrrc74a	0	0	0	0	0	0	0
Lrrc74b	22	22	17	22	11	25	27
Lrrc75a	1320	1176	1348	1592	1367	1226	1232
Lrrc75b	95	73	78	103	131	79	50
Lrrc8a	530	527	469	619	555	429	395
Lrrc8b	2799	2247	1448	1910	2069	1887	1316
Lrrc8c	49	52	51	33	127	33	49
Lrrc8d	2577	2126	1520	2128	2716	1949	1848
Lrrc8e	3	4	7	3	4	12	11
Lrrc9	1	1	1	0	2	0	1
Lrrcc1	101	109	50	68	83	93	91
Lrrd1	2	9	8	7	2	7	1
Lrrfip1	2152	1982	1427	1620	1845	1880	1575
Lrrfip2	1332	1396	1150	1233	1521	1389	1625
Lrriq1	0	0	0	0	0	0	0
Lrriq3	3	1	2	4	0	0	2
Lrriq4	1	0	0	0	0	0	0
Lrrk1	542	537	456	434	587	416	446
Lrrk2	15	11	10	18	24	3	4
Lrrn1	8	16	12	5	6	6	6
Lrrn2	12	6	10	26	0	2	0
Lrrn3	0	3	7	2	5	4	1
Lrrn4	27	5	5	60	1	3	3
Lrrn4cl	15	2	7	12	1	4	5
Lrrtm1	3	2	6	3	2	5	1
Lrrtm2	2	1	2	4	5	2	0
Lrrtm3	2	3	2	2	0	2	2
Lrrtm4	4	5	1	2	2	3	4
Lrsam1	316	276	214	345	260	233	167
Lrtm1	5	7	1	5	4	0	6
Lrtm2	2	0	0	0	1	2	0
Lrwd1	210	215	248	270	260	213	144
Lsamp	9	12	5	5	6	11	3
Lsg1	222	256	215	214	323	254	207
Lsm1	430	350	392	380	505	457	450
Lsm10	104	98	102	129	174	145	138
Lsm11	77	92	54	94	109	102	74
Lsm12	560	729	527	505	728	676	614
Lsm14a	1430	1615	1227	1476	1723	1373	1370
Lsm14b	615	530	462	530	570	562	595
Lsm2	185	198	163	182	221	199	235
Lsm3	396	601	439	502	597	553	592
Lsm4	1383	1851	1954	2143	2070	1839	2253
Lsm5	169	215	218	232	290	290	304
Lsm6	294	396	308	376	416	374	340
Lsm7	0	23	23	45	45	0	23
Lsm8	265	378	332	354	371	371	315
Lsmem1	0	1	3	2	2	0	0
Lsp1	333	210	228	159	381	122	170
Lsr	4767	5298	5083	6147	6362	5543	5330
Lss	213	398	302	296	249	249	252
Lst1	31	13	24	5	55	12	8
Lta	3	1	3	5	5	0	1
Lta4h	4437	4573	3489	4411	4747	4470	4153
Ltb	69	71	76	30	131	12	57
Ltb4r1	252	187	177	177	181	222	237
Ltb4r2	823	636	760	780	680	536	517
Ltbp1	209	121	116	168	225	62	64
Ltbp2	120	68	95	168	120	48	57
Ltbp3	146	97	88	281	93	45	28
Ltbp4	363	263	323	606	452	118	71
Ltbr	3535	3401	3728	4400	4130	3563	3469
Ltc4s	186	142	125	201	151	158	138
Ltf	21	16	14	9	9	8	12
Ltk	26	20	18	29	12	25	16
Ltn1	579	618	443	509	647	532	588
Ltv1	253	354	269	329	390	399	308
Luc7l	606	677	495	592	737	715	761
Luc7l2	2208	2210	1774	2079	2307	2456	2571
Luc7l3	1349	1338	872	1006	1319	1307	1370
Lum	62	39	34	56	18	21	8
Lurap1	15	17	9	16	14	5	13
Lurap1l	1265	1160	1280	1101	1290	1492	1197
Luzp1	3281	2482	1835	1940	2710	2242	1736
Luzp2	1	0	0	0	0	0	0
Luzp4	0	0	0	0	0	0	0
Lvrn	1	0	0	5	0	0	0
Lxn	231	224	187	239	303	233	224
Ly6a	79	54	72	46	282	39	93
Ly6c1	17	26	9	48	134	5	21
Ly6c2	23	26	17	9	47	16	4
Ly6d	33	18	11	6	101	13	20
Ly6e	1324	1350	1272	1012	2369	974	1303
Ly6f	0	0	0	0	0	0	0
Ly6g	0	0	0	0	0	0	0
Ly6g5b	7	5	3	7	4	6	10
Ly6g5c	0	0	0	0	0	0	0
Ly6g6c	1	12	2	5	2	2	1
Ly6g6d	74	64	40	57	60	48	48
Ly6g6e	5	5	1	3	2	6	5
Ly6g6f	44	32	14	16	27	18	25
Ly6h	36	19	5	11	15	13	17
Ly6i	0	0	4	0	1	0	2
Ly6k	2	1	2	2	3	0	2
Ly75	1879	1509	961	1307	1569	1506	1543
Ly86	55	16	25	10	115	14	24
Ly9	27	25	19	7	62	8	15
Ly96	79	62	55	57	70	85	66
Lyar	148	264	236	202	285	250	212
Lyg1	0	0	0	0	0	0	0
Lyg2	0	0	0	0	0	0	0
Lyl1	22	20	23	17	49	20	27
Lyn	1149	1435	881	882	1135	894	846
Lynx1	83	55	71	101	43	12	21
Lypd1	18	41	25	15	68	38	14
Lypd2	0	0	0	0	0	0	0
Lypd3	1	5	0	2	0	0	0
Lypd4	0	0	0	0	0	0	0
Lypd5	19	11	15	8	12	15	12
Lypd6	26	31	24	24	14	26	5
Lypd6b	4	4	0	4	0	2	5
Lypd8	20887	22524	18879	16701	19069	16250	15116
Lypla1	6301	6573	5419	5460	6805	6592	6924
Lypla2	1673	1844	1956	2269	1894	1847	1924
Lyplal1	27	52	35	45	63	52	39
Lyrm1	70	62	66	63	70	64	71
Lyrm2	176	209	131	160	206	172	199
Lyrm4	55	119	94	64	106	80	99
Lyrm5	530	525	452	476	703	573	746
Lyrm7	62	75	57	62	60	45	39
Lyrm9	199	195	155	195	183	196	198
Lysmd1	372	356	321	403	358	362	321
Lysmd2	24	46	26	36	39	32	31
Lysmd3	1307	1323	948	939	1229	1433	885
Lysmd4	499	439	399	410	541	406	405
Lyst	69	64	54	51	82	33	39
Lyve1	130	125	85	83	128	61	51
Lyz1	3850	15892	17498	12357	7296	21831	1530
Lyz2	478	309	304	246	1212	190	362
Lyzl1	0	0	0	0	0	0	0
Lyzl4	5	3	6	9	6	6	2
Lyzl6	0	0	3	1	0	0	0
Lzic	972	839	765	730	1101	913	812
Lztfl1	161	160	139	117	143	143	133
Lztr1	1051	1013	799	1047	1040	943	895
Lzts1	8	8	4	9	4	2	7
Lzts2	552	641	681	830	611	576	467
Lzts3	1392	1349	1193	1510	1635	1424	1017
M1ap	2	2	5	3	1	3	1
M6pr	1980	1997	1641	1759	2389	1960	1724
M6pr-ps	0	0	0	1	0	0	0
Maats1	12	9	4	16	8	7	8
Mab21l1	7	0	6	10	1	2	1
Mab21l2	213	118	191	237	45	67	39
Mab21l3	8	0	4	1	9	3	0
Macc1	1	0	4	1	5	2	0
Macf1	661	564	482	546	760	482	530
Macrod1	381	399	431	504	396	428	322
Macrod2	60	60	44	71	50	45	52
Mad1l1	168	156	149	178	183	165	109
Mad2l1	200	309	258	214	325	257	249
Mad2l1bp	558	525	649	606	613	486	515
Mad2l2	188	193	232	203	233	236	275
Madcam1	4	1	4	10	38	3	4
Madd	450	411	326	425	499	378	354
Maea	1884	1961	1921	2039	2331	1952	1645
Mael	0	0	0	0	0	0	0
Maf	10737	8250	8315	8278	6480	8017	5183
Maf1	1974	1719	1887	2110	2010	1808	1732
Mafa	2	3	6	7	0	1	0
Mafb	3808	2287	2063	3429	2835	1522	1888
Maff	427	397	643	368	336	701	266
Mafg	1218	1203	1027	1322	1332	1890	1573
Mafk	1920	1802	2258	1838	1452	2129	1196
Mag	7	4	3	3	6	2	1
Magea1	0	0	0	0	0	0	0
Magea10	0	0	0	0	0	0	0
Magea2	0	0	0	0	0	0	0
